n_anneal,min,mean
16,0.0005624674809505681,0.519641020827253
32,0.00029059773836315195,0.4074290148942352
64,0.0009314176651009642,0.30837221706911633
128,0.0006128739893123125,0.22604473396728864
256,0.0001061765693373129,0.198785206645947
512,0.00035864662713969153,0.13083339973127472
1024,8.190803491614496e-05,0.10812937283314672
2048,0.00036675858517809523,0.10052027846411549
