n_anneal,min,mean
16,-4.440892098500626e-16,0.1785866042711617
32,-4.440892098500626e-16,0.12392978501414809
64,0.004678538649795838,1.759249171591711
128,-4.440892098500626e-16,0.7583308862317353
256,-4.440892098500626e-16,0.2501398856295147
512,-4.440892098500626e-16,0.011774973322190352
1024,0.0007329297585447758,0.2536830669284691
2048,0.0002700509268200868,0.10274691063675534
