iteration,temperature,minE,maxE,meanE,VarE
1,2.0,0.47442706349561936,7.0871860201255785,2.519691946187297,1.5647374336393318
2,1.999,0.30822144470472157,8.42596341997194,2.5441564342667435,1.9514674635011484
3,1.998,0.4899405855510519,5.620727846957961,2.516697098387188,1.3003800517098154
4,1.997,0.2940333038972138,6.7302947067150924,2.6301896011853607,1.559744697514237
5,1.996,0.6411498748448095,6.66304357418543,2.5190391317389977,1.402463809144626
6,1.995,0.5640558465308603,6.312012064788678,2.6364136379312986,1.7059157085169732
7,1.994,0.23407231025331665,7.231992758502388,2.697729952224501,1.6629505899692367
8,1.993,0.31899071912198984,7.794732828807359,2.6973089564749437,1.6623846735561003
9,1.992,0.3968771791642691,6.335577282204356,2.4206658888005617,1.3177288506965836
10,1.991,0.5017908021018251,7.726971401191109,2.501720867011624,1.6147320415050537
11,1.99,0.30591352951676365,8.668659755935405,2.673622466308652,1.8203834249954125
12,1.989,0.4868516049302358,6.795210094921499,2.7341561304253315,1.7464080753206568
13,1.988,0.375971924424896,4.923213878978622,2.4594574213078175,1.2833653744855849
14,1.987,0.5743904140652498,6.618344104567434,2.4539846535202536,1.4243368768785574
15,1.986,0.38115907882428024,8.776450742585073,2.6703086108438976,1.803601322362324
16,1.985,0.41771160648493133,8.863657506645136,2.5866052182869743,1.728922426895209
17,1.984,0.17369995121246484,6.639595145319124,2.5072703823513622,1.365043604793302
18,1.983,0.4009296385206267,7.817745730272789,2.6289641717209404,1.726441558852006
19,1.982,0.24276273892934697,6.06757056105875,2.3528236692722158,1.18703133642385
20,1.981,0.4429628634361409,6.376417679029301,2.551446609364813,1.273110577811694
21,1.98,0.4154632967733267,8.596448022280747,2.6672491916394323,1.6438460450891372
22,1.979,0.7004362510192053,8.758690329038762,2.588713855534353,1.7577795756217152
23,1.978,0.4469760641762006,5.957959998053343,2.4100798168396356,1.4490553405829147
24,1.977,0.6398039633858654,6.602225102527475,2.5723056907850266,1.1768161215699904
25,1.976,0.5444319750812796,5.915523310359346,2.4614140776340947,1.323710300953507
26,1.975,0.3690243944256393,6.550747412525295,2.511314736983788,1.5759489416340284
27,1.974,0.4440306737618771,6.57680955664596,2.4792771130004763,1.3908759995278008
28,1.973,0.24111212436297613,8.56425625142493,2.4638452388431062,1.454055145046855
29,1.972,0.3722597779604433,7.028289848814612,2.5217876370675714,1.3153547637855774
30,1.971,0.48259969722117546,7.734440124955923,2.5628394937545984,1.978226071640291
31,1.97,0.2587389464868024,7.4775217717607765,2.3320687337411883,1.3082809850000547
32,1.969,0.5927595871046676,7.924618235296198,2.609890511893601,1.803458454621504
33,1.968,0.26587785800579145,7.199409569084841,2.5779999139866656,1.8243179274628385
34,1.967,0.2594952510103199,5.3353778924121436,2.3313610657929456,1.305262033474598
35,1.966,0.5167293245226365,6.611229751802524,2.536414495721676,1.6028951902280373
36,1.965,0.6783726480511643,6.454639533281412,2.5539074723102155,1.1314689129800513
37,1.964,0.7459959489838672,6.788005508403099,2.698411291343962,1.7373438622977475
