iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.184590605489153,0.6639848131714192,7.651880063491854,2.9492309469757405,1.9691444635391235,124.59911346435548
1,1.815409394510847,-0.0564193281508866,0.7734923739013997,7.7351336855469075,3.023158468681368,2.528716564178467,124.06187438964844
2,1.7589900663599602,-0.068668509337882,0.8325870413360921,11.046140708404574,2.791988887268099,2.2666919231414795,121.6492156982422
3,1.6903215570220782,-0.1515905238050086,0.45711926408389436,7.110479392486605,2.52866438813785,1.409012794494629,123.3955078125
4,1.5387310332170696,-0.0385805069183055,0.5049341101227136,8.27102450318912,2.6616404432831136,2.010093688964844,123.04874420166016
5,1.500150526298764,-0.0787408422856784,0.44640091844180496,7.377677716690096,2.600729860740694,1.523060917854309,123.74561309814452
6,1.4214096840130857,-0.0293000168642926,0.802113809066805,7.609236516433748,2.650738157707247,1.6559419631958008,121.07530212402344
7,1.392109667148793,-0.0275696624126343,0.5193193335113855,6.49460939355472,2.5760028738556233,1.6016865968704224,121.81609344482422
8,1.3645400047361589,-0.0422341570797394,0.45927695222476395,5.863450564819368,2.488764562088045,1.6901298761367798,122.20198059082033
9,1.3223058476564191,-0.0298226800205915,0.7067380327759114,6.790259875732454,2.5947393555221883,1.5333852767944336,121.8305435180664
10,1.2924831676358275,-0.0368303271200896,0.6595635790405594,6.878261603790316,2.4067340273437825,1.1405820846557615,120.10435485839844
11,1.255652840515738,-0.0227326726542162,0.3378215212402669,8.469041861969027,2.6069652218399377,2.0063281059265137,119.1316909790039
12,1.2329201678615216,-0.0407848249460192,0.4112792391357747,5.365878917652163,2.2830016989288655,1.0355637073516846,122.02838897705078
13,1.1921353429155024,-0.0819152243286727,0.6973069090423905,5.570320763069185,2.2680805105743733,0.9041827321052552,120.67498779296876
14,1.1102201185868297,-0.0213056657960114,0.6774554628906575,5.344266154247316,2.1666517633972493,0.8950614929199219,119.65306854248048
15,1.088914452790818,-0.0231429702475507,0.23755029626468094,5.780467547851595,2.3299656290588704,1.0284838676452637,118.6795425415039
16,1.0657714825432674,-0.0175559631413219,0.40172342248538406,6.445589103179964,2.3248386759338704,1.4486315250396729,120.5445785522461
17,1.0482155194019454,-0.0206061120268829,0.5533743280945145,5.728132881599459,2.271352328735384,1.3076307773590088,118.4465560913086
