iteration,temperature,minE,maxE,meanE,VarE
1,2.0,0.47442706349561936,7.0871860201255785,2.519691946187297,1.5647374336393318
2,1.9999,0.30822144470472157,8.42596341997194,2.5441564342667435,1.9514674635011484
3,1.9998,0.4899405855510519,5.620727846957961,2.516697098387188,1.3003800517098154
4,1.9997,0.2940333038972138,6.7302947067150924,2.6301896011853607,1.559744697514237
5,1.9996,0.6411498748448095,6.66304357418543,2.49692489477908,1.3892166779047432
6,1.9995,0.5640558465308603,6.312012064788678,2.643948086991186,1.6575656021662395
7,1.9994,0.23407231025331665,7.576173702261124,2.7208148321664236,1.8432615936924648
8,1.9993,0.31899071912198984,7.794732828807359,2.711907082382935,1.633850483110182
9,1.9992,0.3968771791642691,6.335577282204356,2.4281257397416827,1.3026276065985831
10,1.9991,0.5017908021018251,7.726971401191109,2.500093169034753,1.6302590347736687
11,1.999,0.30591352951676365,8.668659755935405,2.6698414698985675,1.8241421894114844
12,1.9989,0.4868516049302358,6.795210094921499,2.7458365763691246,1.8032463121185425
13,1.9988,0.375971924424896,4.923213878978622,2.4554135335948963,1.290788022931444
14,1.9987,0.5743904140652498,6.618344104567434,2.4659942675875675,1.470700615548964
15,1.9986,0.38115907882428024,8.776450742585073,2.690115473645185,1.828262706048137
16,1.9985,0.41771160648493133,8.863657506645136,2.6028255170839545,1.7396106862403684
17,1.9984,0.17369995121246484,6.639595145319124,2.511299683554057,1.3821051628062788
18,1.9983,0.4009296385206267,7.817745730272789,2.6378139576834347,1.7679671959395205
19,1.9982,0.24276273892934697,6.06757056105875,2.371172614169603,1.231186100430898
20,1.9981,0.4429628634361409,6.376417679029301,2.561629778161409,1.293437547825745
21,1.998,0.2307685179328769,8.596448022280747,2.673230342272787,1.6713786992509745
22,1.9979,0.7004362510192053,8.758690329038762,2.6218170655835555,1.8012460375846104
23,1.9978,0.4469760641762006,5.957959998053343,2.372012752284045,1.4408626578182464
24,1.9977,0.6398039633858654,6.602225102527475,2.57964754617535,1.2425845723645648
25,1.9976,0.5444319750812796,5.915523310359346,2.4563986204228625,1.3172551635581984
26,1.9975,0.5845301519475425,6.550747412525295,2.521706213662846,1.521913912312258
27,1.9974,0.4440306737618771,6.57680955664596,2.4771763151963997,1.397685911695848
28,1.9973,0.24111212436297613,8.56425625142493,2.45286532643118,1.4760883826170703
29,1.9972,0.3722597779604433,7.028289848814612,2.5427850154497844,1.324100803761563
30,1.9971,0.48259969722117546,7.734440124955923,2.5628394937545984,1.978226071640291
31,1.997,0.2587389464868024,7.4775217717607765,2.3353248906097837,1.3870742081719172
32,1.9969,0.6005751569750606,7.924618235296198,2.601641082051886,1.7916609497879856
33,1.9968,0.26587785800579145,7.199409569084841,2.6019873021852478,1.8007389150890782
34,1.9967,0.2594952510103199,5.3353778924121436,2.3729094822282057,1.3727270482038618
35,1.9966,0.5167293245226365,6.611229751802524,2.5268871805520154,1.5833948031279188
36,1.9965,0.6783726480511643,6.454639533281412,2.5737236260525083,1.1572108291056469
37,1.9964,0.7459959489838672,6.788005508403099,2.6865265094642234,1.7653482120446784
38,1.9963,0.28726267032788977,6.975377325520803,2.6247352921575233,1.7520850314047718
39,1.9962,0.2777510869837925,7.903213727260074,2.5131415967691293,1.4394803754339591
40,1.9961,0.5574483626746485,5.949522089030877,2.527394365969651,1.2433382130721726
41,1.996,0.3897895816136243,6.961454129248273,2.6089522385837265,1.46640299410651
42,1.9959,0.4288084803676586,7.803586541916185,2.669090478768728,1.5058088334138349
43,1.9958,0.4641018500153393,7.653421460976882,2.357775428774347,1.3556365354509103
44,1.9957,0.6244236329164523,6.729281690520244,2.6806657522614783,1.916410326343211
45,1.9956,0.24184582159109524,5.749081773033046,2.4196048836326116,1.2933259310294851
46,1.9955,0.2841423529653486,7.837827502524328,2.6803737502413827,1.7871121470175724
47,1.9954,0.4305713801361728,7.093075438558649,2.4985030312703738,1.5719349875840816
48,1.9953,0.3143312431723704,6.985895564607246,2.407067099408734,1.450577486618486
49,1.9952,0.5374442296826318,8.115424839142648,2.4346119587153705,1.199600839192125
50,1.9951,0.26437653047227894,7.583630632145284,2.6842888310255173,2.048942398201336
51,1.995,0.404507332339759,4.962981945879189,2.481792182133556,1.1882600226415974
52,1.9949,0.3536971578035746,7.539870822401149,2.486423877044622,1.7427042766288892
53,1.9948,0.41039794776441685,7.5704227378821285,2.5623050585002414,1.7375332540141477
54,1.9947,0.36448754240196246,8.26383583013861,2.613681799931001,2.0149005171412937
55,1.9946,0.6485292255525477,6.622064106170445,2.6258310429516047,1.4582272645355634
56,1.9945,0.4679736503436258,6.993068303828213,2.604852377875508,1.5536908006240515
57,1.9944,0.4411466014951504,6.798392373230287,2.6003712380932695,1.463427503193433
58,1.9943,0.3442399984437463,6.441483901116243,2.3142967333201065,1.2320858964980197
59,1.9942,0.24305120931382485,6.710850674183834,2.3968920820763087,1.5933569419631668
60,1.9941,0.37960120874091396,5.500938925005667,2.5100229515537213,1.4897174005470866
61,1.994,0.4222291970143166,5.564292759890769,2.6251998490103285,1.543319801290974
62,1.9939,0.7136054826573353,7.882567320292607,2.769237652133781,1.7296923409632083
63,1.9938,0.3040642826655695,6.859957705923795,2.7040479864187463,1.5929056625526483
64,1.9937,0.5275030412652111,6.0590163476067485,2.575991586096309,1.286047654460155
65,1.9936,0.35885228035974404,6.095015848062482,2.5664484863057515,1.5703428020215455
66,1.9935,0.3559009074128454,7.574915588519579,2.4959013608355716,1.9721727430202267
67,1.9934,0.31038095141819344,7.449847771950715,2.684198753006377,1.6649527199689238
68,1.9933,0.44028862920844736,7.347769641714256,2.643056130357117,1.661055164246838
69,1.9932,0.44750274241903654,5.526261761019537,2.5089618606393866,1.3271067057016102
70,1.9931,0.617440150621416,7.3246224187566975,2.4746038902705596,1.322973567677099
71,1.993,0.31047604937566087,8.882630179815646,2.3158819801624997,1.6327659526255125
72,1.9929,0.6137618450713935,8.493538079588465,2.553104092792341,1.7917635542752075
73,1.9928,0.43142273534094633,6.28878001955554,2.4911373764945255,1.2118427257886373
74,1.9927,0.47206897857305163,6.587970342943556,2.5674662848007404,1.514838994833347
75,1.9926,0.5205819442557909,7.693226914331064,2.6869930477670536,1.7055150388237472
76,1.9925,0.28582255194717243,6.76438557442947,2.522542202972507,1.4393462288086942
77,1.9924,0.32916428502006045,7.1984404288249415,2.7074375498973886,1.7004694914623968
78,1.9923,0.45172593434388375,8.709935707403314,2.543708379453139,1.9002691215613816
79,1.9922,0.49629946691365445,7.187257307252652,2.402235517422469,1.3447268665602912
80,1.9921,0.19153951162173488,8.764899056911087,2.433991453868399,1.7603486070677767
81,1.992,0.42432732084516456,8.084472012750116,2.849094554615902,1.8855328064232948
82,1.9919,0.4826964052017617,7.567513570444895,2.655543933331211,1.7731145995679125
83,1.9918,0.4405261117146466,7.251675541177429,2.7179958564454467,1.6997289941233236
84,1.9917,0.3699297867993101,7.855413430751325,2.5347677531330426,1.3838124856944949
85,1.9916,0.38962367494451655,7.298668255977763,2.4628454371818784,1.633118176877029
86,1.9915,0.4957619202783796,6.744641495128618,2.6538124747318976,1.568224835165183
87,1.9914,0.44881304880054973,5.243802351716772,2.4781950108807824,1.2053954894171242
88,1.9913,0.5595034888353543,6.666057192690793,2.478828781722555,1.7269568092689709
89,1.9912,0.8271650311841645,7.770065799996691,2.684774284929951,1.3731003492425995
90,1.9911,0.25206742081791234,7.150071747394906,2.4945609078167403,1.5243690591088517
91,1.991,0.6826094979163289,7.185370991256606,2.6262455856384603,1.4815426717400575
92,1.9909,0.4842048687636096,6.644147923575433,2.4910009059804206,1.5063263725335314
93,1.9908,0.22523168640050262,7.353599542361563,2.560631530090512,1.503523955894006
94,1.9907,0.3094126783523947,7.101342887376054,2.571273035343795,1.8204711338130783
95,1.9906,0.47336577318213857,7.274312163316228,2.5024026236242998,1.350381900856309
96,1.9905,0.5824121263504485,7.75107132856247,2.6922393120758126,1.8593967757223588
97,1.9904,0.6849342394707238,6.907317419693165,2.547577476593079,1.910037498445209
98,1.9903,0.49950730002634547,6.66935420700238,2.559488801455469,1.4230992112515302
99,1.9902,0.12735270963226641,6.369671448430909,2.400885971302387,1.4910519288305153
100,1.9901,0.36170334080666233,7.240239014945375,2.755016258588463,1.76822897406843
101,1.99,0.579491878085876,7.174520392936268,2.663506866017219,1.7788710125478049
102,1.9899,0.2836655706366056,9.703607804049184,2.417493963718008,1.9565590903569996
103,1.9898,0.4887264598447727,7.250167863119225,2.624412097832999,2.1095633094868167
104,1.9897,0.25648574817232195,6.549267496486087,2.3669519643560757,1.2037590008597752
105,1.9896,0.3909237962684138,6.095740290993697,2.350245321557761,1.2797480635970253
106,1.9895,0.33906696093102484,6.45857135973041,2.391335684746645,1.3918648694709572
107,1.9894,0.4778395364577621,6.616947949086935,2.6401246819712902,1.562938036166252
108,1.9893,0.46962130147758696,5.984166575186071,2.640696294813891,1.554875954529381
109,1.9892,0.3693471684055263,6.915673381152185,2.472032966237977,1.2110782612590665
110,1.9891,0.45238794483401357,6.877847430856418,2.5344478283975422,1.6229046720954874
111,1.989,0.4458496744140006,7.574729591630058,2.215695020465791,1.3845796360620426
112,1.9889,0.493070499631183,6.148991423026596,2.5287498263196135,1.6016830810205611
113,1.9888,0.5161309092963786,7.59760977740788,2.5413518177091294,1.6301290473507268
114,1.9887,0.2093950263261406,6.865309799190342,2.2912847547849546,1.6065090870587917
115,1.9886,0.5054665669621476,5.7874945440894745,2.417342624566658,1.1567836675974568
116,1.9885,0.5453760294443737,7.570585478391893,2.5162340103795513,1.9703291936575469
117,1.9884,0.5511014384128843,6.875929378440828,2.435307275429102,1.7890752875456486
118,1.9883,0.43295824219910184,9.767779451409407,2.609285965589125,2.0003607521553777
119,1.9882,0.6013515897788464,6.4386246028426815,2.3606194303296095,1.24031825339672
120,1.9881,0.40210646909948045,8.133033640305015,2.634366873874276,1.86574303266653
121,1.988,0.4548689833202708,6.043718127087969,2.5008180367190223,1.5025817767852627
122,1.9879,0.4878220778124649,6.144923704497252,2.415794660056555,1.3029556759196803
123,1.9878,0.3581362281370257,6.516208923519141,2.482526212166881,1.613012863611088
124,1.9877,0.5039797790258538,7.327017547292605,2.5124466077001566,1.4085461844350575
125,1.9876,0.37665479905994736,6.278639005619739,2.633901198728498,1.6199139103184508
126,1.9875,0.3644239853543034,8.042635673011716,2.691316458704023,1.9180824506964476
127,1.9874,0.29895028546659264,6.9682401317656835,2.442352433536195,1.4724526367415172
128,1.9873,0.4653663118218754,8.96440756166534,2.6881506465075855,1.901123873575389
129,1.9872,0.7373220550164961,5.653661933752062,2.472701262664507,1.3137044088837186
130,1.9871,0.27104693739927344,7.193944143387849,2.5064489261065,1.5107181274327093
131,1.987,0.574102263899555,9.633199422071538,2.7128016907716717,1.905021015836555
132,1.9869,0.36076162350945795,5.6180282922599645,2.5447897009668647,1.3211585766528535
133,1.9868,0.6033422417285892,8.257684573292561,2.5829426054212936,1.7628689979340062
