n_anneal,min,mean
16,-45.131897296096795,-39.83753063550162
32,-30.904099656602362,-0.00931817210514422
64,-29.49253811303341,0.049038698324551044
128,-33.129187694350904,-0.02444099135236132
256,6.269879390568409,10.912931435940346
512,-36.945879676215085,-24.09474726478166
1024,-68.65779304146817,-68.65577441103689
2048,-70.77296082196007,-70.77179888956972
