iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
1,1.999,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
2,1.9980000000000002,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
3,1.9970000000000003,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
4,1.9960000000000004,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
5,1.9950000000000006,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
6,1.9940000000000007,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
7,1.9930000000000008,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
8,1.9920000000000009,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
9,1.991000000000001,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
10,1.990000000000001,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
11,1.9890000000000012,-0.02722034539895854,-1001.4595947265625,-908.44677734375,-1000.73291015625,67.06082153320312,127.0
12,1.9617796546010426,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
13,1.9607796546010428,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
14,1.9597796546010429,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
15,1.958779654601043,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
16,1.957779654601043,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
17,1.9567796546010432,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
18,1.9557796546010433,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
19,1.9547796546010434,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
20,1.9537796546010435,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
21,1.9527796546010436,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
22,1.9517796546010437,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
23,1.9507796546010439,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
24,1.949779654601044,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
25,1.948779654601044,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
26,1.9477796546010442,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
27,1.9467796546010443,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
28,1.9457796546010444,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
29,1.9447796546010445,-0.001,-1001.4595947265625,-1001.4595947265625,-1001.4595947265625,0.0,128.0
