iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
1,1.999,-0.36684817136110665,-500.9429931640625,-488.4991149902344,-500.84576416015625,1.2003099918365479,127.99986267089844
2,1.6321518286388934,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
3,1.6311518286388935,-0.031926316554688555,-500.9429931640625,-456.5304260253906,-500.4988098144531,16.42243194580078,126.48005676269531
4,1.599225512084205,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
5,1.598225512084205,-0.18485007649302215,-500.9429931640625,-488.4991149902344,-500.84576416015625,1.2003099918365479,127.49281311035156
6,1.413375435591183,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
7,1.412375435591183,-0.11919356241965615,-500.9429931640625,-488.4991149902344,-500.84576416015625,1.2003099918365479,127.25823974609375
8,1.293181873171527,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
9,1.292181873171527,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
10,1.2911818731715272,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
11,1.2901818731715273,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
12,1.2891818731715274,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
13,1.2881818731715275,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
14,1.2871818731715277,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
15,1.2861818731715278,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
16,1.2851818731715279,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
17,1.284181873171528,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
18,1.283181873171528,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
19,1.2821818731715282,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
20,1.2811818731715283,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
21,1.2801818731715284,-0.001,-500.9429931640625,-500.9429931640625,-500.9429931640625,0.0,128.0
