iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.1987040983458068,0.1787166141523291,5.574785067941086,1.336035206223862,0.8611482381820679,126.10379791259766
1,1.8012959016541932,-0.0807358619364299,0.13214047184123268,5.773060872460739,1.4966371797574924,1.0102145671844482,125.98202514648438
2,1.7205600397177632,-0.1209976904522845,0.08864147892131058,3.4452149414075777,1.3216286443723606,0.7208672761917114,126.35218048095705
3,1.5995623492654787,-0.1137195673836587,0.09170229663981666,5.388064696694749,1.2372786544813084,0.6804478764533997,125.6653823852539
4,1.48584278188182,-0.035099920858508,0.09423263301982132,5.9723952554716035,1.4071568988813328,1.0723901987075806,124.65879821777344
5,1.450742861023312,-0.0675335398990819,0.131722047234909,3.6583665155424043,1.2209246896757053,0.7167935371398926,125.48233795166016
6,1.38320932112423,-0.0332290659521572,0.12733490696086136,5.292034938241379,1.1865692876829075,0.7318982481956482,124.87560272216795
7,1.3499802551720728,-0.0776299925501623,0.1090274595273899,5.109545066262619,1.136663629914658,0.697407066822052,125.97502899169922
8,1.2723502626219103,-0.0614365050080592,0.12426574459208739,3.9057275794996187,1.1552470468534397,0.5589624047279358,123.9452667236328
9,1.2109137576138511,-0.0538792857044551,0.020427539254562532,4.602934911157029,1.106139137650864,0.5705962777137756,124.3623275756836
10,1.157034471909396,-0.0819944685947838,0.0706586383832859,4.292183711434738,1.1528728746427463,0.5569712519645691,124.5901870727539
11,1.075040003314612,-0.0227441208699775,0.052633001710312266,3.46833343734874,1.0866919301999975,0.525395929813385,124.01412200927734
12,1.052295882444635,-0.029821672095416,0.024246766473190684,4.597445800210373,1.1149116896642612,0.6989721655845642,122.97471618652344
13,1.0224742103492186,-0.0194071988576185,0.0814841531766819,4.379353120232957,1.009170725251572,0.6162652969360352,123.04761505126952
14,1.0030670114916,-0.0207850990654479,0.056689932252304676,3.580561473275559,1.0667612098707124,0.4346671998500824,122.05754089355467
15,0.982281912426152,-0.0286562315539263,0.07744772663249266,4.813835456277268,1.046679749394791,0.5753716826438904,121.6033172607422
16,0.953625680872226,-0.0234760969143125,0.08050449123515335,3.23036797275676,1.053933694268601,0.5055863261222839,122.95036315917967
17,0.9301495839579134,-0.0196673116455701,0.006843640710251453,4.042081191445725,0.996862306500809,0.4513419568538666,122.69099426269533
18,0.9104822723123432,-0.0214496997702791,0.006354524995224153,3.3894525312436983,1.0455954813016817,0.5622416138648987,123.56990051269533
