iteration,temperature,minE,maxE,meanE,VarE
1,2.0,1.635937677042321,14.28176764737231,5.71344295560948,5.033871814234439
2,1.99995,1.5128055469624293,10.984501482670563,5.3221056164617995,4.029452477728823
3,1.9999,1.6134503809698657,12.53315520241037,5.397042479404878,5.073926634037143
4,1.99985,0.5611432758390675,11.472422606002382,5.326622514315122,3.92990733089639
5,1.9998,1.4266662936037067,12.788630310198048,5.565975958698099,6.170795422591233
6,1.99975,1.415382364155545,13.8118096689247,5.477980882688103,5.097830244729
7,1.9997,1.374560158493047,11.787282934406358,5.217486462685242,4.288597250669903
8,1.99965,1.5229406979628086,15.146564743658157,5.4701186207663826,5.33504540398307
9,1.9996,1.0323888816685676,10.520389743127723,5.008049719102542,3.851400691950888
10,1.99955,1.5680462925066108,12.48753450984115,5.532469546407543,5.228115197713139
11,1.9995,1.9027557856691928,10.88609993249301,5.20610208974184,3.7564871115069063
12,1.99945,1.27867773677462,13.194169379368496,5.494793972024648,5.410730149165556
13,1.9994,1.0380910772286231,11.665333451812602,5.395089583124722,4.943659790725286
14,1.99935,1.2830747382138998,11.832112967237563,5.223959010003881,4.9704901254665055
15,1.9993,1.8748957748960393,12.26452900570073,5.194511112197555,4.900569433643997
16,1.99925,1.0601961501067843,10.672336717044754,4.830783700191068,3.303637818433318
17,1.9992,1.5336178590371325,12.817917848577359,5.601475359845237,6.054925805305647
18,1.99915,2.186384268456492,13.369319483005642,5.401413385509947,4.415351869089027
19,1.9991,1.6842117254560964,13.738034213514869,5.452425596716929,4.437872053293828
20,1.99905,1.7378275924988884,11.148833499775733,5.357530134661572,3.68402362794229
21,1.999,0.773562561416596,11.057923363345358,5.171285138644918,4.158226549653966
22,1.99895,1.3742223956428425,11.725117971090082,5.248136584538084,4.107320316707608
23,1.9989,1.443627793437301,11.842250518348845,5.002770557762002,3.690472298421409
24,1.99885,0.8709098786552891,10.67416106630301,5.071448600627006,4.9423510836389495
25,1.9988,1.0985643991397458,15.00263981935798,5.4535904249605895,5.286260966183544
26,1.99875,1.6928300806634482,10.307640215205312,5.206864442068142,2.794328877485558
27,1.9987,1.2768152475709114,10.94738179957751,5.354914646448314,4.874122943871013
28,1.99865,1.6851025157582074,11.159908329248227,5.152481728191514,3.8129956682919848
29,1.9986,1.447501842237596,9.521825680649686,4.81161139828083,3.537159910994692
30,1.99855,1.2800765769486553,12.08228361424234,5.229305244782885,4.882816263099443
31,1.9985,1.2520008378113383,11.852401913730596,4.833641447828969,3.8899380223069175
32,1.99845,1.2618675136783688,11.78823950435353,5.146845860696535,4.546613410308992
33,1.9984,1.3811300606731365,10.401450916696422,5.103616399107939,3.7547918774050193
34,1.99835,1.4075372150902066,11.444539335708196,4.983323792139622,4.101081012413661
35,1.9983,1.4000605928329914,13.597858515388591,5.078660648550397,4.262593664831496
36,1.99825,1.1171847229139136,13.845961829516781,5.234844156290577,4.862172403487448
37,1.9982,1.2581374232169233,11.167824885006395,4.992817938483517,3.89974182623256
38,1.99815,0.9696042947244408,14.399102938182159,4.983506326066235,5.283923847952464
39,1.9981,1.6530573857923194,11.321734438200519,4.972783689944771,4.462266915783
40,1.99805,0.9203399976051756,10.184371445461174,4.744880769967045,2.9487897521445725
41,1.998,1.4203863682957003,8.895228875838097,4.6043249657201795,2.966367447896323
42,1.99795,1.2923947376532183,10.972685590083017,4.8595917941986055,3.9092085581497176
43,1.9979,1.524151261919073,10.601069854001151,4.903541381765355,3.538794508664919
44,1.99785,1.5325129013872427,13.050590518842561,4.932445763528879,3.920455074670815
45,1.9978,1.2529314928275692,13.482779476563211,5.067228606101095,5.262297383620881
46,1.99775,1.1920196719810736,11.500290260522181,5.146453661703973,4.9905502944601325
47,1.9977,0.914251184968764,14.03485821615526,4.905946404054227,4.819963954441672
48,1.99765,1.2254052969219167,13.71152185791787,5.1553247535388405,4.287683067292913
49,1.9976,1.4580914412868307,12.196128476078966,5.0802819534346195,3.988505010933709
50,1.99755,1.2315317006222264,10.552868477955217,4.68661097883855,2.9143853447165897
51,1.9975,1.3206447096448901,16.978652294747974,4.937161196856403,4.83714503672331
52,1.99745,1.5121830345928498,12.940171485342777,4.863398059515037,5.136880436535306
53,1.9974,1.5244383571711388,12.014014420095489,4.827681047340711,4.397523685191497
54,1.99735,1.211962014789922,11.406636532426056,4.695824578405342,4.068538913042801
55,1.9973,1.1327035136693162,12.051019670570474,4.610199856637336,4.625111530486533
56,1.99725,1.2365237159666815,11.161464091710766,5.080803833473835,4.208326468999564
57,1.9972,1.7499581814410483,10.85494614836859,4.826896886977723,3.667134184806843
58,1.99715,0.7930578898363354,11.004543923707676,4.845340021233995,3.2612938615887166
59,1.9971,0.8574984868694298,15.861931462469078,4.840285864316876,4.435872745084207
60,1.99705,1.8652398054152401,12.35585667887757,4.845636779238043,3.4921272938407104
61,1.997,1.456149042869706,10.34675989893432,4.6910608082956085,3.5761496833655486
62,1.99695,0.8627586097739819,11.738706404829887,4.967322806709307,3.9720031070738
63,1.9969,1.4199226444067499,10.588859134379923,4.698048367666355,3.879547768417983
64,1.99685,1.1651685940071097,9.648307800448787,4.405706162474793,2.906927014734148
65,1.9968,1.1112771118961415,13.995972636855852,4.5869181677248285,4.397985512224309
66,1.99675,1.7482614038889217,10.390719435406977,5.003262141000109,3.7502941214345618
67,1.9967,1.373705550651124,11.292430765246747,4.726166890338099,2.7927931408326305
68,1.99665,1.8817576170982653,9.96618891335548,4.821396363864225,3.1094147083542976
69,1.9966,1.5581051437164621,9.273012306875467,4.715164914351159,2.8598358319178763
70,1.99655,1.1754299600795397,12.003774163838216,4.760274739222812,3.6469518830262926
71,1.9965,1.441958830132533,9.963424347104333,4.788586036164816,3.393977870052661
72,1.99645,1.3006173902495508,10.254237779653769,4.773772714605982,3.1411572805833363
73,1.9964,1.1274503727426346,10.7242981775889,4.887021973559775,3.117003193562646
74,1.99635,0.9455856147774018,12.609681588547708,4.673985562953626,3.1608705644014514
75,1.9963,1.5988024171027746,10.727812508247165,4.667373635040882,4.060676125945236
76,1.99625,1.7560853413415547,9.411196487001128,4.714578744769015,3.251483389989797
77,1.9962,1.1642437212466028,11.824758195868707,4.68590748249161,3.4995943132859653
78,1.99615,0.795647057926133,10.549805926240637,4.5891010815614175,3.530010172489423
79,1.9961,1.4797478926897085,10.40791333839774,4.460219164628794,2.82794528709873
80,1.99605,1.7146145386324978,10.972733225887504,4.403977659860555,3.405584876838522
81,1.996,1.2731205821197076,11.591187910246033,4.818933526755312,3.523324937084756
82,1.99595,1.5791894019715542,9.570039846794497,4.657971225486477,2.96569473501744
83,1.9959,0.674203791014433,15.61876392848813,4.490394094149286,4.535167572061674
84,1.99585,1.0751870070243177,13.750143044571878,4.743168652526304,4.26085744812371
85,1.9958,1.1160908385610089,9.84542019986762,4.56412767111003,3.19181150986776
86,1.99575,1.2007755727675775,12.047069737638553,4.933328325623297,4.152531226762217
87,1.9957,1.0147754398252626,9.861528188947842,4.518349920130069,3.233360039983388
88,1.99565,1.5717957998798786,10.885384115558608,4.600040429319308,2.707085639379045
89,1.9956,0.9109557436917175,12.573259609091792,4.742842302661675,4.1360016023537485
90,1.99555,1.4439701361899662,10.447914119649212,4.888421194093936,3.905631104717048
91,1.9955,1.2273388443571012,10.384260757094196,4.901990392688219,3.9181004645203936
92,1.99545,0.9897606547175073,12.251835102539562,4.73849094596366,3.302027712535669
93,1.9954,0.9932268170803011,11.189396400601318,4.593119469624871,3.7202757977300207
94,1.99535,1.5787439055525567,8.821773174738631,4.643192404314479,2.575083724920734
95,1.9953,1.3835468751371423,8.958454290503248,4.452166623311577,3.244304907563792
96,1.99525,1.5025668300089237,11.312503931798108,4.672997584484047,3.4410290737795424
97,1.9952,1.0719643713003144,8.845277260465043,4.455592301670713,2.655181407699749
98,1.99515,1.0837850425453777,12.565582464211404,4.700074129152766,3.471474283712285
99,1.9951,1.258630798348685,10.726340818862143,4.486493402293913,4.095503469480481
100,1.99505,1.122277870971712,10.616772895869724,4.569041876886477,3.0566862177009506
101,1.995,1.6390366389613442,10.190933284561337,4.88318973678995,4.148746183694019
102,1.99495,0.9908960613404787,9.3305395117177,4.214889717292915,3.263133199771014
103,1.9949,1.4909993190536577,11.66098958985375,4.8080969723078315,3.470502670998341
104,1.99485,1.3258101663307027,10.364253015950583,4.456045844599885,3.5672911413011272
105,1.9948,1.1612595716546181,10.156680024133385,4.565877480546154,3.956243493403626
106,1.99475,1.1272788070771016,9.168183559865522,4.283336661958129,3.321241557182169
107,1.9947,1.1184218737132818,14.590609718947835,4.498253078019315,3.981532842672195
108,1.99465,1.4519665443866936,8.857570639372774,4.292199114117865,2.498365566369017
109,1.9946,1.8133289238393413,10.151263780620198,4.624360507270426,3.246613739725582
110,1.99455,1.1412764837980998,12.96214126421956,4.701366946178471,4.006735065384983
111,1.9945,0.6645201513003016,13.462631722890155,4.6463046202511675,4.34235114192774
112,1.99445,0.9492141608404143,9.356537968575761,4.216036252267584,2.6211228381004115
113,1.9944,0.9695797445180094,9.702566847864773,4.5969566870972844,3.499139446576744
114,1.99435,0.8848475801659887,9.026979327786206,4.351515703059127,2.9325013182672253
115,1.9943,1.2773615115873254,12.140953791342568,4.451988823022624,3.338397920289233
116,1.99425,0.6608826271351891,9.38056900332155,4.391931409115326,2.60541862740456
117,1.9942,1.0574455489156938,11.618527017058753,4.097809960170116,3.1923595799563773
118,1.99415,1.6896213486972842,9.541618163051062,4.5029376456268535,3.0748673351852416
119,1.9941,1.4390302713403171,9.258412609851725,4.1526340926114695,2.527266697993962
120,1.99405,1.446753987050685,12.5414142274732,4.3812663585110965,3.870874513421259
121,1.994,1.092160266337995,10.454566350010314,4.519522028006349,3.235949571557612
122,1.99395,1.1878097416701667,10.474835155103673,4.4661145157472895,4.006204312014505
123,1.9939,1.4698588153352299,10.402527761517467,4.20723106854871,3.4970731446154923
124,1.99385,1.2264522728741136,12.214148150363119,4.369505426054986,3.151546114020664
125,1.9938,0.9929137516680111,9.938697330327077,4.511706295588603,3.635066452423098
126,1.99375,1.5568247639447135,12.382239769410818,4.407030473559132,3.934031859070681
127,1.9937,1.0572934285755817,10.321598990155639,4.445220272784747,3.924096197954933
128,1.99365,0.9610013569326945,10.343754210910344,4.587592712381926,3.3058803137780366
129,1.9936,1.1864884898042103,8.556127674186286,4.354455795557302,2.694580658606564
130,1.99355,1.0561785057032882,9.495932979614178,4.500037025064933,3.857947253234076
131,1.9935,0.941089026454363,12.518092312024994,4.373631327721537,3.5399869399067545
132,1.99345,0.9955933552045941,10.319051571771883,4.490638011191798,3.823300048365914
133,1.9934,0.7625143519575959,9.563803614199175,4.471865689653539,2.692162395411112
134,1.99335,1.4990773902551613,8.089085795399802,4.254889816392636,2.407461737221531
135,1.9933,1.4045193400044287,11.463068517675268,4.414702094853572,3.6530177483392094
136,1.99325,1.0407272181135685,9.645820500042685,4.7265402657421784,3.21356959637786
137,1.9932,1.3807318012314376,10.351601804877035,4.44461296941994,3.2186279646512976
138,1.99315,1.0601917793580045,9.469010709786371,4.548411337353491,3.366446807407545
139,1.9931,1.0008872203057422,11.944507499545175,4.555623486689761,3.818240553292968
140,1.99305,1.0227969362331377,8.41562148429741,4.414619818046467,2.7716527907760047
141,1.993,1.335383478905512,10.123470150076189,4.140450312250504,2.979741425372754
142,1.99295,1.0067257096564477,9.276615547186372,4.545888893797722,2.9708348982069643
143,1.9929,1.3143177626265583,10.569889959853704,4.739026532334607,3.478987434077429
144,1.99285,1.8613446645685041,12.86634562460982,4.658069717746662,3.948048842253111
145,1.9928,1.6343813122896815,8.146782058607336,4.2906566353825495,2.028706372425079
146,1.99275,0.9878788780215899,8.750488375491283,4.522032858114099,3.116058223853842
147,1.9927,0.6810405315543742,13.365295417056473,4.391027571642187,4.170362324691148
148,1.99265,1.5484859793119892,8.083865699099496,4.188352439901091,1.8392673268327369
149,1.9926,0.9088898683748532,11.918667466540906,4.376262115379772,3.2109416876230314
150,1.99255,0.9428800473496963,8.850318863857641,4.2963891042721,2.6729600942303207
151,1.9925,0.9430489252085952,11.171144394090925,4.255472582411874,3.494526736523546
152,1.99245,1.1441791746339334,11.09756455202992,4.330126874094737,3.605543996323624
153,1.9924,1.2013634274677853,10.690706242133253,4.605769184189855,3.35913869042806
154,1.99235,1.288540527243489,8.905897424572894,4.308837682555874,2.6375787156546147
155,1.9923,1.1101653839782104,9.013868825895221,4.117119489665852,2.471202370260652
156,1.99225,1.4101012733775509,11.357492393899872,4.085271801367093,3.3211027970530025
157,1.9922,1.5326775698450277,9.453150733135658,4.146877133065685,2.9091894692598634
158,1.99215,1.35936919586468,10.133607527190406,4.169872118505104,3.2116971398513705
159,1.9921,1.0400034455369207,9.792885941900598,4.332018059962071,2.981570533492328
160,1.99205,0.7981639125983335,10.218945172637465,4.562156334694671,3.2324491395609534
161,1.992,0.948441628263323,10.931217911629501,4.323649405161378,3.7827733712923086
162,1.99195,0.7108709502310937,9.99298435885655,4.515755123259883,3.728610373147809
163,1.9919,0.6213548481466278,11.585098424221222,4.258287034780818,3.3035261059115952
164,1.99185,0.9037983443302675,11.866981623681955,4.314571990605854,3.1438679052448366
165,1.9918,1.8489728145473512,11.635591656578558,4.682402575563605,3.38668084374018
166,1.99175,1.0269951397151873,10.935547374596595,4.17658448960894,3.193555780113188
167,1.9917,1.5936950073595373,11.009452524373419,4.560817885325798,3.263313615751054
168,1.99165,1.4139611459487753,7.735289677737432,4.293090780247633,1.96942687334911
