iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.0025309907927475,1.497522575394048,12.81201718522681,5.7789152093089955,5.130522727966309,68.40892028808594
1,1.9974690092072525,-0.0027191799828557,0.8267366714633839,10.829160911575688,5.348712665573491,4.3704447746276855,63.054786682128906
2,1.9947498292243968,-0.0026484160047362,1.502067310348882,12.247447235123051,5.908475918308629,5.051190376281738,60.98934173583984
3,1.9921014132196604,-0.0023986849752096,1.5574657745517628,15.071750385300053,5.631197852627172,5.588526248931885,66.78382110595703
4,1.9897027282444508,-0.0025788571107514,1.4979407615817921,15.493786556259526,5.4700568742908375,5.349532127380371,62.03522872924805
5,1.9871238711336996,-0.0029308852253072,0.9775674171604054,12.737544281021489,5.422896010414495,4.717862129211426,66.10491180419922
6,1.984192985908392,-0.003296827329272,1.7435190506137745,12.229640228287114,5.521087390915288,4.363022804260254,64.54524993896484
7,1.98089615857912,-0.0028496297405837,0.9224421806491749,11.482308609024418,5.274020058647527,4.156314849853516,67.06334686279297
8,1.978046528838536,-0.0023941984188704,1.2224776573337452,12.566603881851567,5.502406937614812,4.603816986083984,58.95660781860352
9,1.9756523304196656,-0.0023507070115716,1.2659256286777394,16.403655750290287,5.695784730450048,6.613466739654541,58.65401458740234
10,1.973301623408094,-0.0034746056342346,1.1920039482273,19.164313060776127,5.250057560936345,4.7259907722473145,74.91828155517578
11,1.9698270177738595,-0.0026172112235707,1.5456597633518108,12.997730476395024,5.644996566311254,5.130795955657959,71.1650619506836
12,1.9672098065502883,-0.0029552248383402,1.3237025566257374,11.334258777634037,5.309789998070134,4.308240413665772,75.58369445800781
13,1.9642545817119483,-0.0024857754280222,1.1611077613986867,10.153815729156864,5.5076192445911305,4.602660655975342,63.82363128662109
14,1.961768806283926,-0.0023942176337447,1.02521870805396,15.383905155197514,5.762308669821157,5.235074043273926,59.37245178222656
15,1.9593745886501808,-0.0028451014212785,0.9601509399570363,13.55038378907813,5.554179293648137,5.559057712554932,77.18605041503906
16,1.9565294872289023,-0.0023335208773554,1.397974235550298,13.398449642197026,5.434599620834722,6.118292808532715,69.23843383789062
17,1.9541959663515471,-0.0033280120681609,2.213080389038457,11.40307925416602,5.264722270504369,3.959463596343994,75.39212036132812
18,1.9508679542833864,-0.0021591731969352,1.421705467239751,12.206172210708989,5.682118905321492,5.404751300811768,61.93786239624024
19,1.948708781086451,-0.0037275993760674,2.2336761779941456,13.433175785080326,5.353557807937993,4.27771520614624,69.95915985107422
20,1.9449811817103837,-0.0034052757173417,1.2813203163303273,12.191997749344242,5.3142962284244435,4.381718158721924,84.00728607177734
21,1.9415759059930415,-0.0028462365151213,1.2430579490817921,11.593877059952153,5.45809863282813,4.307867527008057,65.53055572509766
22,1.9387296694779204,-0.0028522610902032,1.5200311966098683,12.183937770859135,5.303013426796331,4.628807544708252,67.7308349609375
23,1.935877408387717,-0.0027247686636968,1.3943888969577678,14.189789516464604,5.473806244865789,4.425028800964356,53.68071746826172
24,1.93315263972402,-0.0031046957111131,1.3458897895969288,13.773009044662846,5.458223087326421,4.830013275146484,81.11959075927734
25,1.930047944012907,-0.0031662033085971,1.449966651932134,11.006016952530278,5.27525178863181,3.767155408859253,73.15738677978516
26,1.92688174070431,-0.0023814075063401,1.3579008407749074,13.689475757614506,5.582824451462163,5.4161906242370605,62.608009338378906
27,1.9245003331979695,-0.0029807982408318,1.5699446029819386,11.909875614181889,5.213081759945287,4.268633842468262,67.78474426269531
28,1.921519534957138,-0.0034863768693698,2.045588237778081,11.640030128494633,5.401898962990178,3.993176221847534,74.36897277832031
29,1.918033158087768,-0.0027073515053666,1.1110474891818898,12.05613158418311,5.431995911136998,4.941003799438477,75.55460357666016
30,1.9153258065824013,-0.0025204809778846,0.7828514404453175,13.152034027115239,5.672970039383306,5.438274383544922,71.85224914550781
