iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.0028417610696957,1.5156568034436937,12.636386726691985,5.369808886840605,5.244551658630371,70.2912826538086
1,1.997158238930304,-0.0023099172029239,0.9498036845472093,12.56627735932138,5.618722532584929,5.6947760581970215,67.87239074707031
2,1.99484832172738,-0.0028093259388352,1.5149067385938402,13.380186889961028,5.684565399482512,5.042904376983643,65.95016479492188
3,1.992038995788545,-0.0030152118833769,0.7207482798841234,13.208707187965178,5.662914608314299,4.999826431274414,79.68578338623047
4,1.989023783905168,-0.0022874925410008,0.874438618018889,14.06719002564218,5.634983812167906,6.436227798461914,61.675418853759766
5,1.9867362913641675,-0.0033913631305198,1.3772424205091234,13.094484184577727,5.489357684448027,4.787430763244629,76.03726196289062
6,1.9833449282336475,-0.0026880127519924,1.389420364692473,14.093178127601409,5.963665936782622,5.890479564666748,70.26422119140625
7,1.9806569154816551,-0.0035745635884886,1.9228242381360765,13.229725693061614,5.657286201312804,4.904781818389893,86.29805755615234
8,1.9770823518931664,-0.0033386154281605,1.1650641902234788,10.56127247650888,5.63506499369409,4.317820549011231,74.8166275024414
9,1.973743736465006,-0.0031757916568167,1.3563302500989671,12.538108681037688,5.31258330185678,4.943222999572754,82.17758178710938
10,1.9705679448081888,-0.003639972669858,1.9027555926587816,13.982403610542082,5.285158727958464,4.488465785980225,83.7678451538086
11,1.9669279721383317,-0.0034145046964308,1.1551607592847581,13.800256107642912,5.101257537200713,4.601316452026367,79.94281768798828
12,1.9635134674419004,-0.0029068952817683,1.756943558051848,12.486502502753996,5.598783348396086,5.259536743164063,75.31330108642578
13,1.960606572160132,-0.0031240250399464,1.6825378878858324,10.999392841651702,5.615126524760985,4.764017581939697,79.65235900878906
14,1.957482547120185,-0.0033365516639803,0.728844021156096,12.79618582566049,5.027875159576201,4.635960578918457,77.22245788574219
15,1.9541459954562053,-0.0024874743605403,1.2583926661756273,13.241600845649504,5.454818521335387,5.00914478302002,66.22908020019531
16,1.951658521095665,-0.0030269110864219,0.8110354884412523,12.794949863746428,5.254207943275237,5.2155375480651855,69.9026870727539
17,1.9486316100092431,-0.0031661274772839,1.9302166445996995,17.190449093177584,5.786981437995696,6.143799781799316,80.57367706298828
18,1.945465482531959,-0.0035611397301079,0.6585916026380296,14.26818928559091,5.066058491065764,4.495606899261475,63.01981735229492
19,1.9419043428018512,-0.0036560471540527,1.7033093913343187,16.629690502479338,5.132060383155608,5.208908081054688,79.4210433959961
20,1.9382482956477984,-0.0028693757382079,1.4784944995191331,12.575250957801604,5.266942356422209,4.732619285583496,65.86421966552734
21,1.9353789199095903,-0.0034426088174708,1.2781823619153734,11.842250679328703,5.06478843529489,3.9552001953125,71.54398345947266
22,1.93193631109212,-0.0028457048691688,2.15774235565927,12.946620319679045,5.515866254165434,6.073346614837647,75.25031280517578
23,1.929090606222951,-0.0032699448022222,1.0845893367078538,15.039235447242522,5.224014137580657,4.894702434539795,74.39038848876953
24,1.9258206614207287,-0.003459669921671,1.3342488749768968,12.074335430457854,5.264104460075163,4.1771087646484375,77.15015411376953
25,1.9223609914990576,-0.0031067252127806,1.3565939410474535,11.709882591560149,5.427397464111113,4.2946457862854,72.42017364501953
26,1.919254266286277,-0.0027939114865261,1.1475833400037523,11.113173816993498,5.22927543957498,4.98966121673584,62.444114685058594
27,1.916460354799751,-0.0033114115258749,2.021209095313811,12.585313175514006,5.350787494972014,4.139333248138428,79.78335571289062
28,1.913148943273876,-0.0032865272304833,1.0882600291517015,13.755647037818694,4.960809443786406,4.848268032073975,77.19026947021484
29,1.9098624160433928,-0.0026267736085758,0.8399480326917406,13.759546612098479,5.235162828758025,5.321001529693604,66.04967498779297
30,1.9072356424348167,-0.0034592815219689,1.423889015510344,10.419677112891936,5.124968622520232,4.296545028686523,73.9123764038086
31,1.903776360912848,-0.0035406659151698,1.3826898082044359,10.065241669013762,4.854087446525359,3.838345766067505,71.77208709716797
32,1.900235694997678,-0.0033659768366411,1.9147752269056078,12.117962215736174,5.209175561263823,3.945716619491577,76.91836547851562
33,1.8968697181610368,-0.0031246809122677,1.0740416987684007,15.341276501014494,5.1771765692975755,5.319154262542725,72.6903076171875
34,1.893745037248769,-0.0027736610341571,1.4439238055494066,14.234489296272063,5.16063484986093,5.051804065704346,47.29109954833984
35,1.890971376214612,-0.0033264092674953,1.1320107920911546,12.794749115302825,5.119730089500212,4.075610160827637,75.9801254272461
36,1.8876449669471165,-0.0033724769947282,1.5563810809400316,12.51883683045175,5.629091118171477,4.886186599731445,79.86396026611328
37,1.884272489952388,-0.0031762989101904,1.3150032504346605,13.709147785499358,5.085496042564177,4.821944713592529,75.05683898925781
38,1.8810961910421975,-0.0029426599001193,1.3993881686475511,14.44601378281381,5.246072147681975,5.077147960662842,74.5648422241211
39,1.8781535311420785,-0.0029528943663318,0.824666832282805,12.059787128761077,5.154563401534819,4.695834159851074,76.41586303710938
40,1.8752006367757463,-0.0026213380273387,0.8288296206739183,13.149588440253996,5.433526550128722,5.614035129547119,65.34307098388672
41,1.872579298748408,-0.0043112680138938,1.5605028613355394,14.40293631394174,5.407312606170439,4.466798782348633,92.31748962402344
42,1.8682680307345136,-0.0032073699357767,1.6443880542066331,12.62509665329721,5.241664264991545,4.731331825256348,77.62641906738281
43,1.8650606607987368,-0.0033782421803457,1.0944365008619066,14.034858082130217,5.180437897041106,5.257172584533691,82.35208129882812
44,1.861682418618392,-0.0032745543430477,1.2976869090345131,11.29568705399301,5.150250290229582,4.197909355163574,77.90914154052734
45,1.858407864275344,-0.0040548459180022,1.4631794436719652,10.824972008064055,5.233405683830046,3.7558186054229736,81.44769287109375
46,1.8543530183573416,-0.0032752820681455,0.7719930156018968,11.12230191071298,4.914502714469695,5.025673866271973,81.04312896728516
47,1.851077736289196,-0.0039534162854961,1.4831379397657152,11.071869228675627,4.7390802844312425,3.9116151332855225,76.20790100097656
48,1.8471243200037,-0.003151642179194,1.2046731456067796,14.996928547218108,5.311021660163664,5.347433567047119,80.9593276977539
49,1.843972677824506,-0.004349599858992,0.9604929431226488,10.266287420585417,4.544310663535857,3.394324779510498,83.25060272216797
50,1.8396230779655136,-0.0036258515575296,1.4267405017163988,9.774947975471282,4.910590742423796,3.874458312988281,81.86461639404297
51,1.835997226407984,-0.004625899260329,1.3551300509717699,10.650595043494963,4.831987951591277,3.243938684463501,79.42369842529297
52,1.831371327147655,-0.0032293186182059,1.3904350741651292,14.200721119239592,5.162107084586882,4.472862243652344,70.96796417236328
53,1.828142008529449,-0.0051525333843365,1.4256866915967699,10.813462589576506,4.751691673591399,3.146137952804565,87.29837799072266
