iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.048036355640255074,122.61849975585938,139.5474853515625,132.26284790039062,12.495246887207031,93.7522201538086
1,1.951963644359745,-0.02938855322688759,123.6584243774414,141.5137176513672,132.13555908203125,11.514942169189453,89.45137023925781
2,1.9225750911328574,-0.04669604207682422,122.93184661865234,141.9402313232422,131.72509765625,12.653286933898926,92.35951232910156
3,1.875879049056033,-0.07213515349936293,121.9304428100586,140.56114196777344,131.56199645996094,13.522896766662598,93.92093658447266
4,1.8037438955566703,-0.04639472004506574,122.47269439697266,142.58963012695312,131.12722778320312,17.033464431762695,88.48418426513672
5,1.7573491755116044,-0.08121487338801185,122.29390716552734,140.6156463623047,131.33152770996094,13.35231876373291,95.874755859375
6,1.6761343021235926,-0.036606997646260166,122.39530944824219,138.83706665039062,130.95233154296875,12.363929748535156,85.67618560791016
7,1.6395273044773324,-0.03079252412540743,121.4296646118164,139.31044006347656,130.24191284179688,14.703361511230469,90.6473159790039
8,1.608734780351925,-0.015298280510925662,122.4534683227539,138.51747131347656,130.44644165039062,12.664753913879395,76.1960220336914
9,1.5934364998409993,-0.023543184231559672,120.77384185791016,139.5699005126953,130.8193359375,14.05422592163086,84.37983703613281
10,1.5698933156094397,-0.029469736773407498,120.27969360351562,139.47425842285156,129.6478729248047,12.973509788513184,80.1562728881836
11,1.540423578836032,-0.01782602640124808,119.63449096679688,139.2694091796875,130.2029266357422,14.167722702026367,70.4219741821289
12,1.5225975524347841,-0.016697327842734127,119.23933410644531,140.65611267089844,129.1209716796875,14.599538803100586,76.10513305664062
13,1.50590022459205,-0.018581005305866136,122.64453887939453,137.57461547851562,130.0214080810547,11.375492095947266,76.68695831298828
14,1.487319219286184,-0.013820679091515908,120.60785675048828,139.01248168945312,129.59814453125,13.156922340393066,64.5178451538086
15,1.473498540194668,-0.016889615031482345,120.4023208618164,137.99908447265625,129.49215698242188,12.391121864318848,83.87925720214844
16,1.4566089251631857,-0.015026082018290001,119.72455596923828,139.08445739746094,129.9988250732422,14.70654296875,78.03062438964844
17,1.4415828431448958,-0.05251379951959182,119.16285705566406,138.93333435058594,129.18634033203125,14.509102821350098,80.70374298095703
18,1.389069043625304,-0.016416439656013804,122.95136260986328,137.5465545654297,128.93807983398438,10.044268608093262,84.12644958496094
19,1.3726526039692901,-0.007646753447362133,118.13890075683594,139.22373962402344,129.57786560058594,14.727958679199219,51.79050064086914
20,1.365005850521928,-0.05197470006738361,120.22982025146484,136.84536743164062,128.7058868408203,12.36550521850586,80.69121551513672
