iteration,temperature,minE,maxE,meanE,VarE
1,2.0,60.76296959673876,72.25774661030205,66.52843841925812,7.243191896320458
2,1.998,60.521881885280166,71.80679712999802,66.15585996984187,5.975689464976244
3,1.996,59.84626316351072,74.30084576749226,66.09600140165308,5.806701307372065
4,1.994,60.044684390273886,72.71031438616924,66.17098049845254,6.857222504399348
5,1.992,58.765493090863615,73.46698328761832,66.17917242437136,7.990860001534777
6,1.99,58.31419065552272,73.58831959735497,65.9649462303625,6.331798139822974
7,1.988,58.21722875002035,71.73005892946355,66.3117834013553,5.925125267299916
8,1.986,60.688239550964724,72.9497794763884,66.1306611702295,7.447232520371905
9,1.984,59.76796645392208,72.38011241329879,66.1766291315576,6.606640341921752
10,1.982,59.367685558172965,72.34289381841774,66.20397761884783,5.724009105806966
11,1.98,56.68893719608152,72.096520995545,66.32210527187775,7.602522910224371
12,1.978,59.526537097422775,70.85552973321812,65.74696139556532,5.97033330365688
13,1.976,59.9932805027442,74.56901293217564,66.13899285681399,6.682781599684588
14,1.974,60.45248105280933,73.08773438754636,66.40520000849429,6.240626910247167
15,1.972,60.4132361769763,72.45422680052421,66.06724222590037,6.775736346106728
16,1.97,59.75558609374023,72.22040792605226,66.26543763167665,5.325114029517031
17,1.968,60.141941746514206,73.18507999222902,66.09656604672521,6.642466979653468
18,1.966,59.08356194060836,72.94339222410292,65.74873395262777,7.746057560496701
19,1.964,58.84884087247724,74.87323063084041,66.45448395143566,8.27743979937794
20,1.962,58.26409068880008,71.99733122565132,65.94500077666163,7.107213502382919
21,1.96,58.31609887669712,72.2441477310185,65.94019441921017,6.892949441498928
22,1.958,57.74182546105235,76.97177997041018,66.4008064406103,9.228557804181799
23,1.956,59.518247835564694,72.00817266707566,65.76111424677143,8.40293087270178
24,1.954,59.38601704613039,73.53387230942411,66.03457608757495,6.996529801409224
25,1.952,59.8742091271737,72.57357018353153,66.06062930115584,6.564788570994741
26,1.95,59.79266343603239,72.72083557974143,66.21965091858164,7.568917697441275
27,1.948,58.912499062777584,71.73586210543016,65.64324456559694,6.512502669784861
28,1.946,58.63266406061487,72.36032496885639,66.13696222053795,6.8477149806772
29,1.944,58.41974907002843,71.88953113379283,66.10344132363656,6.415980352931073
30,1.942,60.15419417079718,72.87332834403873,66.19542385765564,5.3684906569134405
31,1.94,56.976875332180065,73.46135058354322,66.12442491235488,6.562506872213709
32,1.938,60.57584201659149,71.7882641725918,65.84041738337808,5.867673232809928
33,1.936,58.68447805169507,74.80536316045992,66.09616448365564,9.689658906600663
34,1.934,59.7460496588467,72.74818705626996,66.4048884637306,5.736882323928931
35,1.932,59.03745498948011,73.97193827685712,66.38439853457044,7.8565629530390115
36,1.93,56.88971736807996,72.02584699805516,66.38558847862528,6.896862424905423
37,1.928,60.38390059500247,74.71241891856303,65.97663236816922,7.783690865777369
38,1.926,59.62824823818029,71.99389458185712,66.25124036200518,6.376915455972518
39,1.924,60.470218311369166,70.78680881411606,65.9597544016228,5.230907169843683
40,1.922,57.158029711458745,72.59446940411316,66.1610104759915,6.736360152942741
41,1.92,59.50541444211012,73.21517861783727,66.10605206083235,7.1008015058966
42,1.918,60.279293132789874,72.23586442713989,66.04922219660304,7.401088708038033
43,1.916,59.79679673890483,71.32540374454479,66.04001982350593,6.602135610536938
44,1.914,60.479744546239885,72.72432093280065,66.07626081242569,6.310052238357772
45,1.912,58.79023527547734,71.87342291334218,65.74954455864946,7.208881377664838
46,1.91,56.328186619314934,74.52366876799137,66.32204497406623,8.256597991935513
47,1.908,58.3564616518002,71.55768452223859,66.09657846387319,6.356833127420218
48,1.906,59.99608060329036,71.49132610100435,65.91213547572926,5.765509721332892
49,1.904,58.53369885831572,75.6834302641525,66.1141718101454,8.414821501986529
50,1.902,56.60357058791331,71.77518067399511,65.94096456402754,6.597855715419419
