iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.1060453074433657,59.84589767456055,72.83757781982422,66.32524108886719,6.7375807762146,116.43716430664062
1,1.8939546925566344,-0.08386794543026804,58.638832092285156,72.445068359375,66.05567932128906,7.614243984222412,114.53627014160156
2,1.8100867471263664,-0.04656454145450976,56.791072845458984,72.41700744628906,65.23617553710938,8.170686721801758,110.65341186523438
3,1.7635222056718567,-0.08020843442163537,59.88331604003906,73.14362335205078,65.87828063964844,7.023063659667969,110.5582046508789
4,1.6833137712502213,-0.06273198488837625,57.310203552246094,72.32890319824219,65.093994140625,6.47283411026001,103.72006225585938
5,1.620581786361845,-0.03975613497415145,59.34929275512695,71.03150939941406,65.31205749511719,5.873439788818359,107.75756072998047
6,1.5808256513876935,-0.07367963934057581,59.90663528442383,71.36754608154297,65.39552307128906,5.651672840118408,107.05929565429688
7,1.5071460120471176,-0.09935029130875078,59.6571159362793,71.3099136352539,64.88166809082031,5.608065605163574,108.87019348144531
8,1.407795720738367,-0.041221576003222654,57.78120040893555,70.91926574707031,64.76456451416016,5.950761318206787,107.18236541748047
9,1.3665741447351443,-0.04094273287775996,57.89493942260742,70.21976470947266,64.56190490722656,7.292555332183838,99.80413818359375
10,1.3256314118573842,-0.020796779110061996,56.11921691894531,70.77359008789062,64.8427963256836,7.118366241455078,101.72129821777344
11,1.3048346327473221,-0.027706883764297866,58.87141036987305,72.17485046386719,64.85913848876953,6.618753910064697,90.40662384033203
12,1.2771277489830242,-0.019448852696168237,56.27103042602539,70.2544937133789,64.09397888183594,6.608128547668457,99.87342071533203
13,1.257678896286856,-0.05128226710559547,58.35599899291992,69.10201263427734,64.38114166259766,5.595535755157471,99.74190521240234
14,1.2063966291812604,-0.021657234010061612,57.21627426147461,71.70413970947266,63.82079315185547,6.948564529418945,89.56329345703125
15,1.1847393951711989,-0.015949166332980744,56.52842712402344,69.72306060791016,63.679115295410156,5.692499160766602,94.73025512695312
16,1.1687902288382181,-0.023771438412670494,55.20053482055664,69.6534423828125,63.92512893676758,7.932771682739258,98.52908325195312
17,1.1450187904255476,-0.02128313751011918,54.699119567871094,71.02728271484375,63.62284469604492,6.833348274230957,94.98193359375
18,1.1237356529154283,-0.012569130524651983,55.74485778808594,69.72210693359375,63.22517395019531,6.972618579864502,86.99555969238281
19,1.1111665223907763,-0.02284298676820967,58.07536315917969,70.76499938964844,64.10154724121094,6.320174217224121,95.4943618774414
20,1.0883235356225667,-0.010531284511002893,55.802001953125,69.42508697509766,63.30162811279297,6.434480667114258,92.71221923828125
21,1.0777922511115638,-0.012430338372481232,56.56954574584961,70.02487182617188,62.74047088623047,7.519419193267822,85.57825469970703
22,1.0653619127390825,-0.020015633552969165,57.55519485473633,69.63776397705078,63.27232360839844,5.941484451293945,80.1130142211914
23,1.0453462791861134,-0.035235498143424526,57.385887145996094,68.1244125366211,63.06755828857422,5.412647724151611,75.22470092773438
24,1.0101107810426888,-0.02298420235109551,56.27842330932617,69.87354278564453,62.849876403808594,7.679828643798828,84.9686050415039
25,0.9871265786915933,-0.033029182549067365,56.09526443481445,69.29277038574219,62.56923294067383,8.394742012023926,75.46630859375
26,0.9540973961425259,-0.011100419859729517,56.42926025390625,67.46279907226562,62.631439208984375,5.248143196105957,90.57890319824219
27,0.9429969762827963,-0.010022606667774837,53.29126739501953,69.17987060546875,62.32823944091797,8.656490325927734,89.47978210449219
28,0.9329743696150214,-0.026477248922145143,54.373924255371094,68.32302856445312,62.01600646972656,7.093555927276611,93.6695556640625
29,0.9064971206928764,-0.008991219371501501,55.659488677978516,69.05608367919922,62.27256393432617,6.088542938232422,76.37702941894531
30,0.8975059013213749,-0.012768564197158732,54.18943405151367,67.44273376464844,61.78882598876953,6.937191963195801,79.8506088256836
31,0.8847373371242161,-0.027523457256325875,54.30767059326172,70.80612182617188,62.183570861816406,6.929333686828613,80.97960662841797
32,0.8572138798678902,-0.004292420259316945,53.94217300415039,70.795166015625,62.15760803222656,8.210124969482422,68.92585754394531
33,0.8529214596085732,-0.011544616477145806,54.891448974609375,68.74440002441406,61.3470458984375,7.621496200561523,78.82975769042969
34,0.8413768431314275,-0.008308515003143684,55.04057693481445,67.39750671386719,61.50180435180664,6.500044345855713,84.1427001953125
35,0.8330683281282838,-0.016153346502001537,53.091705322265625,67.53970336914062,61.52695083618164,7.593736171722412,81.41548156738281
36,0.8169149816262823,-0.00885136008481869,54.87617874145508,68.92709350585938,61.512962341308594,7.070712089538574,83.2505874633789
37,0.8080636215414636,-0.005227467525446973,51.68388366699219,67.3254165649414,61.46086120605469,7.5212082862854,73.92694854736328
38,0.8028361540160166,-0.009478505432477177,55.99073028564453,66.7789535522461,61.419002532958984,6.411050319671631,86.59689331054688
39,0.7933576485835394,-0.002308112384242037,52.454830169677734,68.31118774414062,60.95922088623047,8.11458683013916,13.817583084106445
40,0.7910495361992974,-0.019162098912930196,54.58224105834961,69.46887969970703,61.15384292602539,7.291006565093994,62.17909240722656
41,0.7718874372863672,-0.009905382624384583,53.8425178527832,67.8840560913086,60.37608337402344,6.7870707511901855,67.38331604003906
42,0.7619820546619827,-0.006013732794041834,54.14018630981445,68.46041107177734,60.25199890136719,6.713168621063232,57.888240814208984
43,0.7559683218679408,-0.006958880791143698,54.68324661254883,68.35203552246094,60.84550094604492,6.065097332000732,69.81045532226562
44,0.7490094410767971,-0.004671039790628383,51.97726058959961,66.58517456054688,60.37356185913086,8.063014030456543,55.67826461791992
45,0.7443384012861688,-0.004235238052456318,53.15065383911133,68.01423645019531,60.33955383300781,6.551528453826904,56.837581634521484
46,0.7401031632337125,-0.011539086272003753,54.54941940307617,69.08553314208984,60.33807373046875,7.508636951446533,77.05619812011719
47,0.7285640769617088,-0.007090680133463407,50.79879379272461,65.53868103027344,59.990135192871094,6.910844802856445,86.51910400390625
48,0.7214733968282454,-0.003170063362300623,54.611331939697266,68.00768280029297,60.375816345214844,6.5484299659729,61.503780364990234
49,0.7183033334659448,-0.004907504591896106,53.30131149291992,66.32550811767578,59.85652160644531,7.116725921630859,72.81033325195312
50,0.7133958288740486,-0.019382290340271,54.346214294433594,67.95652770996094,59.72264862060547,5.945282936096191,82.79768371582031
51,0.6940135385337777,-0.003987535330120329,54.07972717285156,66.67745208740234,59.93279266357422,6.874916076660156,36.99334716796875
52,0.6900260032036574,-0.006344799537566922,52.365657806396484,65.95188903808594,59.94917678833008,7.062047958374023,58.51027297973633
53,0.6836812036660904,-0.006374138821780026,52.316009521484375,64.96866607666016,59.668548583984375,7.229300498962402,64.95619201660156
54,0.6773070648443104,-0.01829935056315271,53.54312515258789,66.26276397705078,59.504310607910156,6.123438835144043,82.23831939697266
55,0.6590077142811577,-0.0023053662527979307,54.249183654785156,66.10003662109375,59.44108200073242,6.871984481811523,41.71477508544922
