n_anneal,min,mean
16,10.778164192790783,15.301456245580589
32,11.340195428854122,15.865586313119588
64,11.969618843748624,16.29635374494239
128,12.501971928959803,17.429007647956585
256,13.965865868991632,18.55139135944603
512,21.3815928558583,27.259233586874096
1024,23.825391106090873,30.712553716955096
2048,10.197001526701138,11.465259757667447
