n_anneal,min,mean
16,29.347864485222487,37.100433219564046
32,44.63572113548101,56.77315083148882
64,37.71797474128889,47.43709027284817
128,30.261714698370376,37.926390275010725
256,27.03141694720164,33.481422907500104
512,17.596016251901553,21.385945694479133
1024,10.11350075149565,11.492879631958647
2048,8.943683349645294,9.072178964393373
