n_anneal,min,mean
16,15.73297318866399,28.28949854175618
32,17.883537539362585,29.376519222355817
64,19.566785757939613,30.880274233191162
128,21.586934783253728,31.092346262469526
256,25.318660652590502,33.79967581851574
512,26.24316253594197,34.70718752373593
1024,14.015111061394068,17.6656302015132
2048,8.890703274837325,9.095457934163402
