n_anneal,min,mean
16,45.23439214349573,57.69290177301445
32,55.93864795735396,67.21517247803708
64,49.207104491663856,59.76410299350479
128,47.50724259143121,59.325049419916056
256,24.688583659678205,31.148716083369184
512,14.806724125400454,18.502203033249483
1024,9.912800732106465,10.882202620382634
2048,8.979179329921982,9.101337998778426
