n_anneal,min,mean
16,11.014561860482509,16.547462914536734
32,10.632969208554375,16.933060704909412
64,12.020193846046986,17.48517295514036
128,12.412436721498665,18.322718759697977
256,14.923370696406517,19.731450663513645
512,19.071868815423997,24.845861953931266
1024,23.611718545260445,30.165417366198827
2048,10.849470322752467,12.553203243176114
