n_anneal,min,mean
16,57.21276947109506,69.37153563193618
32,41.64262605818833,51.88320955531753
64,35.79923730983336,44.535162345284576
128,13.378315699118755,15.776428053246262
256,11.658923171759287,13.633415724219192
512,9.599881277001234,10.217918240861495
1024,8.730842351456076,8.798845688060712
2048,8.67300308082496,8.717432689977493
