n_anneal,min,mean
16,11.320286540761021,15.595296484461993
32,11.383079294945832,15.804389761377069
64,12.153563658690809,16.40090117798257
128,12.778739034928591,17.368154116787945
256,14.041432728581405,17.9080075363288
512,20.762047622412254,26.216246875854857
1024,13.939194518240603,17.329617476023778
2048,9.06781750148238,9.225563117936476
