n_anneal,min,mean
16,-30.933557160475033,-0.3545217123815335
32,-30.876944903373904,-1.2556289477394964
64,-29.878309541264297,-0.24865074602189902
128,-32.77833701342849,-4.439398662118635
256,-28.302587383951547,-4.664193602923866
512,-62.0760064640351,-62.05850587935729
1024,-68.51374015244897,-68.50598707217027
2048,-70.1163747623029,-70.1112587058003
