n_anneal,min,mean
16,61.76289432459802,72.96544053565229
32,48.51588049350224,56.100583431461686
64,36.45962078085636,42.240697727677954
128,26.871798193595723,31.555035157554478
256,23.983649636194926,27.27666561641679
512,19.8088651949908,23.217364853725332
1024,16.18542172077074,17.868345751361932
2048,12.737304842398938,13.0057615416378
