n_anneal,min,mean
16,17.99355875744436,31.219879509383237
32,17.922651043841064,31.614750931074823
64,19.31924545254142,31.822450957399415
128,18.05677386112616,32.24127508635367
256,20.786804776267292,33.15796115435253
512,23.710823631715492,34.04675447436884
1024,27.01190412966556,32.239369923493264
2048,13.810848614103902,14.67358724821164
