n_anneal,min,mean
16,122.18797088448486,138.13887324704837
32,121.43869728723837,138.1439726828046
64,120.61932689593522,138.13465059190804
128,119.26760804249714,138.03395230421012
256,37.61294016536977,42.67544853452409
512,21.23221958719062,23.851013605909152
1024,18.419520685524454,20.870884651373657
2048,12.850295838120104,13.139194159508781
