n_anneal,min,mean
16,121.95886700264167,138.13462693916006
32,121.4131855790213,138.14653013086746
64,120.28343089485861,138.14310605149794
128,121.6549023226311,138.06382689374598
256,29.594254883763064,34.339805344946086
512,20.001134784642534,22.67541418110328
1024,14.72138424808945,15.681140787582839
2048,12.92862063549711,13.107452016490642
