n_anneal,min,mean
16,24.07038787611299,40.65544164884367
32,25.26825090436806,39.09601586782094
64,25.783195322155635,40.11424758486382
128,32.936013020986124,42.27616233083171
256,36.93762940587,48.62184303261278
512,47.20500549192053,56.2462667941428
1024,31.838909207079464,37.86272098534908
2048,13.2891993066306,14.485245844634473
