n_anneal,min,mean
16,114.02240410143233,132.20223703122616
32,117.02312896130042,133.8562510516518
64,109.08098551136084,125.35645437737404
128,75.41365624796941,89.54749620032604
256,74.70088697174043,88.38485637995176
512,38.233366757059436,44.90165630631018
1024,21.47945241168766,24.67480976954061
2048,14.207880250127051,15.026983499620497
