n_anneal,min,mean
16,60.577685418388725,73.14198652448229
32,46.80334416937494,55.171971163777826
64,38.151810724823974,44.21397178764265
128,28.102935900619272,32.545683832105205
256,24.26067072651888,28.61030569527506
512,20.931385782081865,23.625789704944683
1024,16.515146248608445,18.236913227368586
2048,13.039158921277018,13.289024817780284
