iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
1,1.999,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
2,1.9980000000000002,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
3,1.9970000000000003,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
4,1.9960000000000004,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
5,1.9950000000000006,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
6,1.9940000000000007,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
7,1.9930000000000008,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
8,1.9920000000000009,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
9,1.991000000000001,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
10,1.990000000000001,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
11,1.9890000000000012,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
12,1.9880000000000013,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
13,1.9870000000000014,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
14,1.9860000000000015,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
15,1.9850000000000017,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
16,1.9840000000000018,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
17,1.9830000000000019,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
18,1.982000000000002,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
19,1.981000000000002,-0.005449614407377283,-9618.279296875,-9157.4345703125,-9614.6787109375,1646.2379150390625,127.0
20,1.9755503855926249,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
21,1.974550385592625,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
22,1.973550385592625,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
23,1.9725503855926252,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
24,1.9715503855926253,-0.001,-9618.279296875,-9618.279296875,-9618.279296875,0.0,128.0
