iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
1,1.999,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
2,1.9980000000000002,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
3,1.9970000000000003,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
4,1.9960000000000004,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
5,1.9950000000000006,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
6,1.9940000000000007,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
7,1.9930000000000008,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
8,1.9920000000000009,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
9,1.991000000000001,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
10,1.990000000000001,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
11,1.9890000000000012,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
12,1.9880000000000013,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
13,1.9870000000000014,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
14,1.9860000000000015,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
15,1.9850000000000017,-0.04067329032258072,-17804.4140625,-17772.40625,-17803.927734375,14.933380126953125,126.01056671142578
16,1.9443267096774208,-0.0799821509599212,-17804.4140625,-17774.125,-17804.177734375,7.110626220703125,127.00042724609375
17,1.8643445587174996,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
18,1.8633445587174997,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
19,1.8623445587174998,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
20,1.8613445587175,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
21,1.8603445587175,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
22,1.8593445587175002,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
23,1.8583445587175003,-0.005835523377704454,-17804.4140625,-17425.66015625,-17801.455078125,1111.9771728515625,127.0
24,1.8525090353397957,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
25,1.8515090353397958,-0.07252809431685081,-17804.4140625,-17774.125,-17804.177734375,7.110626220703125,127.00021362304688
26,1.7789809410229451,-0.0669571848150296,-17804.4140625,-17774.125,-17804.177734375,7.110626220703125,127.00010681152344
27,1.7120237562079155,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
28,1.7110237562079156,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
29,1.7100237562079157,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
30,1.7090237562079158,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
31,1.708023756207916,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
32,1.707023756207916,-4.552265597649891e-05,-18126.748046875,-17774.125,-17806.6953125,813.68505859375,1.0
33,1.7069782335519395,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
34,1.7059782335519396,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
35,1.7049782335519397,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
36,1.7039782335519398,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
37,1.70297823355194,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
38,1.70197823355194,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
39,1.70097823355194,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
40,1.6999782335519402,-0.0008384191461977516,-17804.4140625,-15598.4755859375,-17787.1796875,37719.90625,127.0
41,1.6991398144057426,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
42,1.6981398144057427,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
43,1.6971398144057428,-0.06093823047174684,-17804.4140625,-17774.125,-17804.177734375,7.110626220703125,127.00006103515625
44,1.636201583933996,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
45,1.6352015839339962,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
46,1.6342015839339963,-0.028486558047278742,-17804.4140625,-17744.505859375,-17803.9453125,27.818363189697266,127.0
47,1.6057150258867174,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
48,1.6047150258867175,-0.0544816727654952,-17804.4140625,-17774.125,-17804.177734375,7.110626220703125,127.00001525878906
49,1.5502333531212225,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
50,1.5492333531212226,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
51,1.5482333531212227,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
52,1.5472333531212228,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
53,1.546233353121223,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
54,1.545233353121223,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
55,1.5442333531212231,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
56,1.5432333531212232,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
57,1.5422333531212233,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
58,1.5412333531212234,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
59,1.5402333531212236,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
60,1.5392333531212237,-0.016894854170818003,-17804.4140625,-17714.69140625,-17803.712890625,62.40019226074219,127.0
61,1.5223384989504056,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
62,1.5213384989504057,-0.04896731669979343,-17804.4140625,-17774.125,-17804.177734375,7.110626220703125,127.0
63,1.4723711822506123,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
64,1.4713711822506124,-0.04580354445662286,-17804.4140625,-17774.125,-17804.177734375,7.110626220703125,127.0
65,1.4255676377939894,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
66,1.4245676377939895,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
67,1.4235676377939896,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
68,1.4225676377939898,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
69,1.4215676377939899,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
70,1.42056763779399,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
71,1.41956763779399,-0.042635049854349946,-17804.4140625,-17774.125,-17804.177734375,7.110626220703125,127.0
72,1.3769325879396401,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
73,1.3759325879396402,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
74,1.3749325879396403,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
75,1.3739325879396405,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
76,1.3729325879396406,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
77,1.3719325879396407,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
78,1.3709325879396408,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
79,1.369932587939641,-0.03753430590998004,-17804.4140625,-17772.40625,-17804.1640625,7.94091796875,127.0
80,1.332398282029661,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
81,1.331398282029661,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
82,1.3303982820296612,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
83,1.3293982820296613,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
84,1.3283982820296614,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
85,1.3273982820296615,-0.001,-17804.4140625,-17804.4140625,-17804.4140625,0.0,128.0
86,1.3263982820296616,-0.0010024239818790049,-17804.4140625,-16844.03515625,-17795.640625,7272.4853515625,125.0
