iteration,temperature,minE,maxE,meanE,VarE
1,2.0,53.94354968591895,87.35702397781026,71.84136725451987,46.50792467614674
2,1.9993333333333332,52.26754878562204,86.81506273623486,72.4199149885752,49.23472878802171
3,1.9986666666666664,51.35515724109006,97.35523951364289,72.96242644535118,63.475414614188686
4,1.998,56.0496914381397,93.92357883274093,72.78679971310356,48.59802913482666
5,1.9973333333333332,56.55353601845911,99.19239127498804,73.72503857638597,51.15487878578676
6,1.9966666666666664,54.90988784694373,91.32223012575423,72.63423309414415,54.91224267452108
7,1.996,56.42718607240441,87.2194108110431,73.1110188712826,49.82322721915398
8,1.9953333333333332,54.430684787891174,94.04956631691468,73.29637724221868,52.10493341513701
9,1.9946666666666664,54.88272640679159,91.03460383098809,72.56052891457662,52.26080189815094
10,1.994,52.44328987666703,88.93358067892794,72.27810126035119,49.43030250389348
11,1.9933333333333332,58.017220473850514,86.98999192042866,72.09515817338371,43.81525480628256
12,1.9926666666666664,56.289400897482935,91.82897457626706,72.406623354759,40.6056393585432
13,1.992,51.76654181938901,95.85870762593429,72.96781256464725,60.30256732764622
14,1.9913333333333332,55.795764018116905,92.84855084070072,72.8212739079568,55.18258482521642
15,1.9906666666666664,57.9440595347856,91.17135525194756,72.34608588111092,38.08703354976608
16,1.99,59.461447996526644,94.0605543766034,73.12297686303856,38.9764561770649
17,1.9893333333333332,58.01518928879712,96.7133218412398,73.13137133613127,55.27050846986284
18,1.9886666666666664,51.84956174760778,90.11294877265922,73.01988577320067,55.3271959728304
19,1.988,50.920435976605674,85.75006736379882,72.43958633450468,44.43610940992748
20,1.9873333333333332,50.720341032922676,87.82444094187795,72.67492387478842,47.57005900252001
21,1.9866666666666664,43.465444247730275,94.51866625559958,72.9851302623049,68.20640207179872
22,1.986,57.90044867012054,90.99480134951612,74.12699426157745,46.404755443192975
23,1.9853333333333332,54.51139552264349,90.28939370740864,71.4765698543084,53.08267841216559
24,1.9846666666666664,55.61329274032709,90.90622517942245,72.58048981814662,54.8745448704186
25,1.984,51.675081188213795,89.33201409900883,71.4994846643313,47.84171434859434
26,1.9833333333333332,52.5205743979745,90.69686642915701,71.8117890400617,57.91487229658475
27,1.9826666666666664,52.449144351284275,88.51633502614563,71.39353870212662,43.91330108574048
28,1.982,58.202302298594354,89.83240298193328,72.93765615597731,45.3665697645666
29,1.9813333333333332,54.09296176864436,90.86224015354304,73.46437501425163,54.91517292456528
30,1.9806666666666664,52.86297980932204,89.60497077068604,72.86090065657358,48.45538676258528
31,1.98,53.00665897428506,88.81539372229966,73.19092316807539,49.117769880308906
32,1.9793333333333332,52.42747989635754,92.25999539795133,72.28915416704338,57.61403080808843
33,1.9786666666666664,59.81048009134133,88.14025753367127,72.77179782907606,39.00808180460523
34,1.978,57.51541839456346,91.17918337833939,72.96592870678057,49.52197616516763
35,1.9773333333333332,51.498020069846945,85.39348630013018,72.68060045275223,45.52054404424753
36,1.9766666666666663,52.23246909933476,89.35943748531497,72.33295353857095,43.12349637829604
37,1.976,52.535803116019785,98.50324562875713,73.08428588538486,51.9422982572361
38,1.9753333333333332,51.20706427631525,94.61234305161236,72.76094488783234,59.19734786404374
39,1.9746666666666663,51.5910343660711,88.96168998199144,72.50223218487024,54.06307231691318
40,1.974,56.29554606492355,90.09376967933557,72.58234427661542,47.827991142627056
41,1.9733333333333332,54.76985120371218,94.74408128896924,73.60146275785797,47.33926511338801
42,1.9726666666666663,56.599736482003536,87.12999400512572,71.53042300618175,38.404426468806655
43,1.972,59.774921533665605,89.14090029454326,73.28800711316991,42.936050661860456
44,1.9713333333333332,58.061420503985104,86.74567906102354,72.32969630105595,44.02143068080702
45,1.9706666666666663,58.186434668557574,89.50251902877434,71.70643648412874,38.54804833718336
46,1.97,52.670246170080155,89.53860222700513,71.83307924545501,51.62267012147269
47,1.9693333333333332,53.9514152016536,91.13683761242022,72.42938857540062,45.855526652626345
48,1.9686666666666663,53.11336430824239,91.58463268458567,73.84001478163003,46.685199604470114
49,1.968,58.640092137310205,88.68466299591168,73.61349501895235,40.56796374167072
50,1.9673333333333332,53.80494156527103,87.0946798333379,72.24514863979799,56.53177304890828
51,1.9666666666666663,52.444440726276525,97.2994936599279,72.57204292633892,60.17250016007063
52,1.966,56.549342520829846,89.85747969290044,72.2039527066381,50.30645647989432
53,1.9653333333333332,58.5217806006668,92.94283374089325,72.29038409885611,43.278184258861714
54,1.9646666666666663,54.98302994248463,90.20675694982413,71.76424163231782,51.24123210862933
55,1.964,61.0981439557397,90.27514658139009,73.56613144448411,43.43026516057225
56,1.9633333333333332,54.43920740521129,89.77203338801445,72.28476994764722,48.51265851014261
57,1.9626666666666663,48.328125888942964,91.0152418046535,71.52084189033323,49.68954967010508
58,1.962,55.99410797331437,90.67226559884719,72.56260932447859,43.60836817495023
59,1.9613333333333332,54.72445488631679,91.1995589317381,72.16592830160313,50.06114405133347
60,1.9606666666666663,55.03354094740466,89.92431458179047,71.37732232725256,38.77949029057284
61,1.96,51.507023704013875,94.2060384872212,72.38906281986412,49.95273891973701
62,1.9593333333333331,55.10230487971116,87.6857689059786,72.14056193157948,52.86378651096217
63,1.9586666666666668,56.31109352307006,87.59982536145398,73.36888314236202,48.55232399520826
64,1.958,54.62156751364725,88.80760623138379,72.75884947476773,45.2457991204421
65,1.9573333333333331,53.38894223401057,94.93626845034314,72.94395943302217,46.20587666730799
66,1.9566666666666663,53.39560606489402,88.09341365827466,71.91303558168936,50.76651960550673
67,1.956,54.070958969690004,92.69314984475638,73.72797502678388,50.36615552085516
68,1.9553333333333331,54.54569764200227,90.25486232301424,72.75542484806356,50.36121122744061
69,1.9546666666666668,57.40342566105929,90.65664068421782,72.4070528274832,37.6603035944525
70,1.954,56.78741831854158,89.6888150721091,73.40426558680144,45.89026097592772
71,1.9533333333333331,53.53128112283727,88.72759551082682,72.33251652226888,51.711417483442304
72,1.9526666666666668,52.65867220730965,92.13323243733493,72.32354317517728,55.74545440906808
73,1.952,57.150890670601434,88.10985890145615,73.071426137476,43.97882776961537
74,1.9513333333333331,55.94875604558061,94.8530169383347,73.89178612168918,46.19715411795467
75,1.9506666666666668,54.12575800462595,90.17011457209165,72.30493803453354,48.32346073309449
76,1.95,56.34812791721061,90.30318733233555,72.35318930879886,46.58867035654588
77,1.9493333333333331,56.4155289773223,89.55863385159293,72.66612480828032,41.79515629107095
78,1.9486666666666668,53.9697359145774,86.9441649352448,73.09724188875877,44.79222258014111
79,1.948,55.59624634290404,89.46730848077146,73.0343659332654,50.056264778942776
80,1.9473333333333331,54.08965598176036,86.90378184567531,71.89426465047167,44.79694659042581
81,1.9466666666666668,56.40706432651169,94.30415449778413,72.4715483736157,52.70465146365986
82,1.946,52.083211418649135,92.44007247064069,73.43851425767308,53.565408822864285
83,1.9453333333333331,53.813348298199074,91.03795906514007,71.88250443816469,46.69286313494334
84,1.9446666666666668,59.46644440512955,90.70510754535155,73.55111361267163,43.93696188198059
85,1.944,53.12853319420476,91.6934246912144,72.06216594463277,58.36758884783583
