iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.0013246355473815,54.38378515698243,87.75764837719727,72.09804618217278,41.38116455078125,3.9672188758850098
1,1.9986753644526185,-0.0013744768384918,54.834535507934575,91.67001333691407,72.7739643142395,52.164512634277344,6.037553310394287
2,1.9973008876141267,-0.0013530772227811,54.087200073974614,92.33477964855958,71.33778133847046,51.90133285522461,5.742769718170166
3,1.9959478103913453,-0.0008102494106967,47.33714476086426,90.06138792492676,72.35447683789063,54.72886276245117,1.087913155555725
4,1.9951375609806488,-0.0015195170438535,55.50132742382813,89.79980078198243,71.53655305363465,47.18878173828125,8.062233924865723
5,1.9936180439367952,-0.0013050297726659,53.67051115490723,84.08913317181397,70.17358460881043,38.04174041748047,3.720940113067627
6,1.9923130141641288,-0.0009674064400466,50.382366089599614,90.45840063549805,71.95344447948266,50.59678268432617,1.2728692293167114
7,1.9913456077240823,-0.0012346747873713,53.81796255566407,95.3162554786377,71.88892721988488,47.94923782348633,3.9528186321258554
8,1.9901109329367117,-0.0012352459243492,52.85680380322266,90.03383627392579,71.56075802304078,44.67086410522461,2.75697660446167
9,1.988875687012362,-0.0012862285651395,53.934450058715825,89.5981387183838,71.48090994216729,51.63292694091797,4.5822434425354
10,1.9875894584472225,-0.0015714722459543,57.11122694470215,93.12500563122559,72.69198432423401,43.725059509277344,6.982007026672363
11,1.986017986201268,-0.0010492868919553,52.67026129223633,90.35707655407715,72.36647787548829,45.968109130859375,2.1536338329315186
12,1.9849686993093127,-0.0014517057081564,55.38396254040528,94.02095213391114,72.00065937496949,47.76857376098633,5.974506855010986
13,1.9835169936011563,-0.0013585960070396,55.52658071972657,92.36965170361329,72.53194871403504,58.506229400634766,5.142688274383545
14,1.9821583975941168,-0.0011900370380315,52.79896727062989,94.32169332958985,71.80319677151967,62.518672943115234,4.807431697845459
15,1.980968360556085,-0.0015088228766566,57.320945648925786,96.41964140393067,72.55333313204575,45.71183395385742,6.48525333404541
16,1.9794595376794284,-0.0016930247551044,56.531970886962895,86.79669180371094,72.007385908144,42.453495025634766,7.960727691650391
17,1.977766512924324,-0.0017961231980932,57.360960869567876,87.24070253826905,70.75860574700165,45.81548309326172,13.767134666442873
18,1.9759703897262308,-0.0011910710792061,54.31434813000489,88.09946051098633,71.98862638928223,43.24022674560547,3.1217260360717773
19,1.9747793186470248,-0.0012242987139538,53.53454580761719,90.35844030834961,71.60636207320023,44.18634033203125,2.517417907714844
20,1.973555019933071,-0.0012034574473026,52.67146482922364,87.59616175152588,70.72538509823609,43.18465042114258,2.4138894081115723
21,1.972351562485768,-0.0010161527900169,50.85125723339844,86.64913454510499,71.28787371374894,41.73235702514648,1.448196530342102
22,1.9713354096957512,-0.0013205178057656,53.09212675549317,88.72588911511231,70.74616327740479,43.75997924804688,3.986963272094727
23,1.9700148918899856,-0.0015297022769574,55.05177107312012,87.57242575146485,70.46471682049561,45.20092010498047,7.970315933227539
24,1.968485189613028,-0.0017151296906202,57.04326906658936,87.39941587902833,70.86015668370057,43.92677688598633,10.056221961975098
25,1.966770059922408,-0.0010121293790532,51.84048643566895,92.7703742072754,72.15278419710923,52.97193145751953,2.245171308517456
26,1.9657579305433543,-0.0009303512790766,49.06342878796387,91.35575094677735,71.5131194875412,46.852481842041016,1.5595052242279053
27,1.964827579264278,-0.0011727738971329,51.830228714721684,90.50460234143067,70.95494684435654,55.47419357299805,3.0864856243133545
28,1.963654805367145,-0.0007650239821266,46.57862081982422,93.21097364880372,72.16339129068184,59.98781204223633,1.0690770149230957
29,1.9628897813850184,-0.0012896863342383,54.28247633435059,96.69679251171875,71.36515739418793,48.69202423095703,2.759549379348755
30,1.96160009505078,-0.0012985957948367,54.569085984008794,87.30156698681641,70.67172697045136,49.42997741699219,5.80803918838501
31,1.960301499255943,-0.0009785567857881,50.11676779248047,88.55644598461915,71.66447949268151,46.359161376953125,1.6626355648040771
32,1.959322942470155,-0.0009291922913685,51.5716265723877,87.80369558789063,72.76155415036011,39.03141021728516,1.158577799797058
33,1.9583937501787865,-0.0011254683873741,53.09960165478516,87.92307081677247,71.916237978714,52.01301956176758,3.339585304260254
34,1.957268281791412,-0.0011890391416097,54.182741074340825,91.26244154431153,72.56588610865403,53.18381118774414,4.556180477142334
35,1.9560792426498024,-0.0015302745392743,56.726384072082524,86.07318010784913,71.73484739519883,39.11503601074219,5.961709499359131
36,1.954548968110528,-0.0011104499903641,52.81409254528809,92.02296820141602,72.04514524199296,58.65107345581055,3.644171476364136
37,1.953438518120164,-0.0015359916995886,56.50302782513428,85.49942007519532,71.77591915287304,39.25436401367188,8.104364395141602
38,1.9519025264205752,-0.00123438229078,53.84595861889649,91.16651144482422,71.60871484734345,42.12162399291992,2.9241936206817627
