iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.0002649271094763,54.38378515698243,87.75764837719727,72.09804618217278,41.38116455078125,3.9672188758850098
1,1.999735072890524,-0.0002756202531051,54.834535507934575,91.67001333691407,72.75322165943909,51.65616607666016,6.042370796203613
2,1.9994594526374183,-0.0002712976625421,54.087200073974614,92.33477964855958,71.33778133847046,51.90133285522461,5.7538743019104
3,1.9991881549748765,-0.000162601539792,47.33714476086426,90.06138792492676,72.35447683789063,54.72886276245117,1.0886714458465576
4,1.9990255534350845,-0.0003052856882349,55.50132742382813,89.79980078198243,71.53655305363465,47.18878173828125,8.08791732788086
5,1.9987202677468487,-0.0002624837290446,53.67051115490723,84.08913317181397,70.17358460881043,38.04174041748047,3.728545665740967
6,1.9984577840178048,-0.0001948453808536,50.382366089599614,90.45840063549805,71.95174252845574,50.60317993164063,1.277341604232788
7,1.998262938636951,-0.0002488815804927,53.81796255566407,95.3162554786377,71.88892721988488,47.94923782348633,3.971999883651733
8,1.9980140570564584,-0.0002494194450817,52.85680380322266,90.03383627392579,71.56075802304078,44.67086410522461,2.78197717666626
9,1.997764637611377,-0.0002599028452989,53.934450058715825,89.5981387183838,71.48090994216729,51.63292694091797,4.609617233276367
10,1.9975047347660777,-0.0003189904452636,57.11122694470215,93.12500563122559,72.67213550068665,44.01005935668945,7.133429050445557
11,1.997185744320814,-0.0002124726383079,52.67026129223633,90.35707655407715,72.36248332120705,46.00478363037109,2.165210247039795
12,1.9969732716825064,-0.000294525795144,55.38396254040528,94.02095213391114,71.9933412209921,47.68477249145508,6.045568466186523
13,1.996678745887362,-0.0002756813799007,55.52658071972657,92.36965170361329,72.53629073359299,58.42041015625,5.195804595947266
14,1.9964030645074613,-0.0002418410043057,52.79896727062989,94.32169332958985,71.80319677151967,62.518672943115234,4.855617046356201
15,1.996161223503156,-0.0003062767437648,57.320945648925786,96.41964140393067,72.57724657513428,45.3610954284668,6.528229236602783
16,1.995854946759391,-0.0003458535288779,56.531970886962895,86.79669180371094,72.00681212403107,42.63835525512695,8.175114631652832
17,1.9955090932305128,-0.00036653267506,57.360960869567876,87.24070253826905,70.75721922375489,45.79591751098633,13.915522575378418
18,1.995142560555453,-0.0002437992393352,54.31434813000489,88.09946051098633,71.96446233846474,42.9150619506836,3.1679866313934326
19,1.9948987613161175,-0.0002526417829095,53.53454580761719,90.35844030834961,71.56866553284455,44.916015625,2.6468122005462646
20,1.9946461195332084,-0.0002466679603018,52.67146482922364,87.59616175152588,70.71610179402161,43.11128616333008,2.445884227752685
21,1.9943994515729064,-0.0002081119670177,50.85125723339844,86.64913454510499,71.31235137440491,41.97844314575195,1.465448975563049
22,1.9941913396058888,-0.0002718162180689,53.09212675549317,88.72588911511231,70.72615805126954,43.84104919433594,4.098491668701172
23,1.99391952338782,-0.0003058435256482,55.05177107312012,87.57242575146485,70.42794242359925,45.70747375488281,7.180770397186279
24,1.993613679862172,-0.0003534698014942,57.43094244458008,87.39941587902833,70.93902674176026,43.55743789672852,10.368721961975098
25,1.9932602100606776,-0.0002080582385381,51.84048643566895,92.7703742072754,72.18902411915589,53.35316467285156,2.27195405960083
26,1.9930521518221396,-0.0001918623086946,49.06342878796387,91.35575094677735,71.52454331375885,47.36956405639648,1.5858678817749023
27,1.9928602895134448,-0.0002431770770548,51.830228714721684,90.50460234143067,71.00342550732422,54.89275741577149,2.605330467224121
28,1.9926171124363896,-0.000151128127391,45.62332907177735,93.21097364880372,72.15309801556397,60.716156005859375,1.0418293476104736
29,1.992465984308999,-0.0002666013798708,54.28247633435059,96.69679251171875,71.40041926361847,49.153053283691406,2.820814847946167
