iteration,temperature,minE,maxE,meanE,VarE
1,2.0,52.56097156545732,85.71918839486328,70.5387328798561,43.61262476984389
2,1.998,52.361772382423496,90.05700648936117,71.88126478181027,42.699561047293024
3,1.996,57.23805003553954,92.44600978128958,71.6220572246889,46.64696219717676
4,1.994,55.718618417663805,89.73354002373193,71.04844244390256,42.61597921857923
5,1.992,53.342923274450285,87.25336379923229,71.73213367324136,43.41685881424799
6,1.99,56.07561977823656,84.11238520235604,70.9465151682094,43.93411573080751
7,1.988,50.71585391784863,90.49409565894871,71.46449598577466,56.17148385442128
8,1.986,53.86782788459235,89.79382137952982,70.87241587402764,48.58249464702171
9,1.984,54.84532013247579,90.06563226475099,71.64988212948911,51.53104619799256
10,1.982,53.333603384504784,91.79557683676953,71.64441789661169,47.727027885907006
11,1.98,57.11122700228731,92.99587460932797,72.86853064794462,42.09110466603861
12,1.978,56.32808271521036,92.84832126983514,71.70754503242658,42.19494804658734
13,1.976,55.40856322579942,86.67073076695038,70.32027007016076,48.56497432503264
14,1.974,49.69317846214734,85.42497205335442,71.27745445558709,42.5479872283365
15,1.972,53.94764757278623,92.81292596359934,71.33831330362307,46.707045328609446
16,1.97,52.895969208040874,93.14402358685257,71.25663492835467,43.654441200124296
17,1.968,56.553926279761775,88.91549284431736,71.73450083250175,39.759723668719246
18,1.966,49.540327771338504,85.67130221504618,71.05295850680888,39.84159116534934
19,1.964,48.04796687853474,94.24139737769552,71.64097940764947,61.92331610407776
20,1.962,56.5089591030369,87.41503117247694,71.66635786704965,36.03136836677955
21,1.96,54.16238798955245,87.36987909326425,71.1940692387966,51.208041395392165
22,1.958,54.77602578102001,85.87091979118071,70.80795059902306,42.62481307794647
23,1.956,50.85125634930826,89.80386658819296,71.37593419408329,44.19645693453505
24,1.954,58.29269182758128,92.48461863444257,71.05024319586394,51.05800386099751
25,1.952,54.72264104758103,87.1235997493787,70.55486197179351,48.41822250804791
26,1.95,53.62216987778826,90.00381620381994,72.58475542686837,52.793862665814544
27,1.948,55.774457441333894,89.65572320340766,71.9497551813743,45.94680432879213
28,1.946,54.34588875669233,85.76296545887362,71.49888061688156,40.62199007210966
29,1.944,56.42789883892924,90.69085388384211,71.93981304468473,44.39653652022342
30,1.942,52.96668424509873,90.65121512321775,71.70227018326996,47.88388710914202
31,1.94,55.31878555459296,87.81950293628366,71.65479875164479,46.91790251574257
32,1.938,55.71486411547468,88.21476459102583,70.54875759465435,42.02300592007615
33,1.936,53.35467160769322,85.87792037801704,71.49295923791702,49.72477499946888
34,1.934,40.16687736030649,86.66947001353313,70.90645498280443,49.157642207971534
35,1.932,51.57162641694851,87.80369538154378,72.64050041839285,41.26257591903756
36,1.93,52.827333135909925,84.7294348715689,71.55753274576098,40.6042529545291
37,1.928,55.78972940319716,84.40942522736225,71.35352974200336,37.72108846634621
38,1.926,51.036457399272834,92.2658175981649,71.93243705088786,47.64580534774819
39,1.924,53.57783754374793,89.12144799561378,71.47105640783366,56.689115429485405
40,1.922,54.51627044728913,90.92009281990383,71.62426654154012,44.02683873424519
41,1.92,51.84534626327604,85.49190515505762,71.64466908372285,43.97100828883791
42,1.918,56.578985199338845,91.71578993567314,72.3701975520999,54.56367078899818
43,1.916,54.60056902975793,89.8837607490803,71.0324022379562,49.8649723216201
44,1.914,52.70999387594838,89.55707359167995,71.35947900726602,53.19688691677143
45,1.912,51.86639552816541,86.35241919139692,71.54601860152613,41.352419353769854
46,1.91,56.551004603088614,95.56474010190969,71.55931595973286,45.268346017582026
47,1.908,50.218269787177384,92.03531996901192,72.05674268386191,53.4352799394625
48,1.906,55.89058589867824,90.38231600988453,71.19188196059066,43.919441058060144
49,1.904,58.43892316843644,92.76433101078192,71.54832001204826,40.87865301171234
50,1.902,55.539904240589095,92.13526635417696,71.73427191808933,48.7222824737851
51,1.9,47.259947267032096,87.29900634354071,69.99717903545549,43.01217415613003
52,1.898,57.87282374103813,91.16522114532859,72.21250888304327,55.09864912781713
53,1.896,57.31075095782256,89.52331535758267,71.2639287308727,39.9689752509803
54,1.894,54.31489926022527,84.2658515119576,71.6451532562455,45.53235307090696
55,1.892,57.01078141510302,91.3992913282165,71.85810972381137,48.575381340670944
56,1.89,58.63989281997668,94.47694486872808,72.26736467555371,50.54030879780984
57,1.888,53.24850125152997,86.34997106032203,71.650942737921,39.71573294556492
58,1.886,56.56127245682279,91.76477528690846,71.60798625112868,48.54712954218377
59,1.884,54.35484925181193,92.88882001687674,71.980897796304,59.71203377175039
60,1.882,51.56927568082133,89.27038906014494,70.73017206861968,51.61283433478719
61,1.88,48.33626164400717,90.19223875528851,71.21135778554036,40.23092704435998
62,1.878,46.063226095595255,100.39393131527089,71.6938173842742,60.60774255463079
63,1.876,57.898513551174986,92.99289030835925,71.12287077201198,47.347732922812256
64,1.874,56.36044982746519,93.86655789736547,72.95554325526834,48.17662499343691
65,1.872,56.90342537664381,88.38629188671426,71.98087715891039,43.02742029845431
66,1.87,50.11313124042357,92.91368459663379,71.66618460228908,48.05918096320804
67,1.868,51.9665612577478,94.32353005843956,70.85101090362888,58.60874402722715
68,1.866,56.15404583490097,90.68112678363698,71.50335572906702,42.69672904221476
69,1.864,54.28833306024313,93.12816515865762,72.46766949687245,56.926028731382296
70,1.862,54.39950608252412,90.84212705044771,72.20035318684478,44.44672633768575
71,1.86,49.035846761684624,97.41872093037577,71.01850821281741,61.880204864591406
72,1.858,56.16987915845511,87.93405243727781,72.27357698684854,44.83154242866552
73,1.856,56.34733574651869,90.23671264450941,71.43258067563502,44.93870415991751
74,1.854,52.935151700266005,89.54028038927007,71.27013005007102,44.6646819070652
75,1.852,55.12705038566888,88.59521392076905,71.66261427554407,37.33148648714862
76,1.85,55.64764916156012,88.85989533006646,72.16843609326722,48.85436785030109
