n_anneal,min,mean
16,-31.74604063969351,-0.6251608867831715
32,-33.84689174077334,-0.9296515871824882
64,-32.46690446334864,-1.035295361080992
128,-28.36009672384874,-12.396970049726834
256,-28.56724895659779,-19.248990368037695
512,-39.26445012059245,-39.2157641044301
1024,-71.80271684099023,-71.79199043956874
2048,-71.91293888651269,-71.90821795876812
