iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-5.523342053453437e-05,-9459.04296875,-8893.177734375,-9096.943359375,10888.19140625,3.0
1,1.9999447665794654,-5.769215488485496e-05,-8868.0791015625,-8104.068359375,-8521.4306640625,27940.751953125,1.0
2,1.9998870744245805,-0.00026081574431956845,-8558.373046875,-8241.779296875,-8481.6982421875,18395.76953125,97.0
3,1.999626258680261,-0.00010809966255304842,-8558.373046875,-8241.779296875,-8373.427734375,23584.017578125,52.0
4,1.9995181590177078,-0.00010330416285009037,-8558.373046875,-7541.39306640625,-8364.86328125,18181.99609375,34.0
5,1.9994148548548578,-9.954051297502285e-05,-8558.373046875,-8241.779296875,-8357.5673828125,10904.830078125,27.0
6,1.9993153143418827,-9.490500696948876e-05,-8558.373046875,-8306.4482421875,-8347.7802734375,8704.1044921875,21.0
7,1.9992204093349133,-9.670318119488719e-05,-8558.373046875,-8306.4482421875,-8351.7158203125,9354.8720703125,23.0
8,1.9991237061537184,-0.00010255436656056206,-8558.373046875,-8306.4482421875,-8363.525390625,11121.2607421875,29.0
9,1.999021151787158,-9.665056495015056e-05,-8558.373046875,-7541.39306640625,-8351.64453125,15421.646484375,26.0
10,1.9989245012222077,-0.0001004669261614143,-8558.373046875,-7541.39306640625,-8359.5166015625,16631.37890625,30.0
11,1.9988240342960462,-9.666529611563941e-05,-8558.373046875,-8306.4482421875,-8351.716796875,9354.8623046875,23.0
12,1.9987273689999305,-9.665548991535485e-05,-8558.373046875,-8306.4482421875,-8351.7158203125,9354.8759765625,23.0
13,1.9986307135100152,-9.852333556088364e-05,-8558.373046875,-8306.4482421875,-8355.65234375,9974.6572265625,25.0
14,1.9985321901744544,-9.668732936955514e-05,-8558.373046875,-7564.5595703125,-8351.82421875,15132.5126953125,26.0
15,1.9984355028450849,-0.0001102815918272546,-8558.373046875,-8306.4482421875,-8377.302734375,12829.5322265625,36.0
16,1.9983252212532576,-0.00010252898438561,-8558.373046875,-7564.5595703125,-8363.6328125,16896.33203125,32.0
17,1.998222692268872,-0.00010242395670717686,-8558.373046875,-7541.39306640625,-8363.453125,17189.73046875,32.0
18,1.9981202683121648,-0.00010458321362753021,-8558.373046875,-7541.39306640625,-8367.4970703125,23491.337890625,37.0
