iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.0016511169543800398,-49.913143157958984,3.402190685272217,-29.5887393951416,88.9071273803711,2.8221096992492676
1,1.99834888304562,-0.0020314827221659553,-46.30923080444336,6.639797687530518,-26.633480072021484,98.74855041503906,18.062585830688477
2,1.996317400323454,-0.0016272732786442837,-47.21018600463867,1.833875060081482,-25.82607078552246,89.06853485107422,12.025079727172852
3,1.9946901270448099,-0.0014937087385107765,-46.898658752441406,4.578524112701416,-25.554988861083984,74.72515106201172,5.5541181564331055
4,1.9931964183062991,-0.0021541359203544196,-46.996543884277344,-2.5640242099761963,-26.09231185913086,88.84303283691406,12.778599739074707
5,1.9910422823859446,-0.0016422718744129434,-50.27540969848633,-6.501448154449463,-28.7818546295166,74.13726043701172,9.744674682617188
6,1.9894000105115317,-0.001716663067620532,-50.400169372558594,-1.3895609378814697,-28.539705276489258,83.30067443847656,5.225345134735107
7,1.987683347443911,-0.0023556981282389583,-49.64456558227539,-2.7820186614990234,-28.59852409362793,80.30990600585938,14.132521629333496
8,1.9853276493156722,-0.001842928343502371,-52.667484283447266,6.024290084838867,-30.63425064086914,97.33870697021484,11.54828929901123
9,1.9834847209721698,-0.0032001808895778592,-49.421417236328125,-5.30576229095459,-29.93122100830078,82.14138793945312,12.21591567993164
10,1.980284540082592,-0.001738204505761424,-55.64934539794922,-1.426375150680542,-30.031723022460938,83.76123046875,7.286418437957764
11,1.9785463355768305,-0.002376910900189077,-46.22116470336914,-4.974552631378174,-29.81359100341797,73.00884246826172,8.499661445617676
12,1.9761694246766415,-0.0027264034902218584,-48.59120178222656,-4.8122124671936035,-29.22689437866211,65.5819091796875,14.328944206237793
13,1.9734430211864196,-0.001753026453703167,-51.318565368652344,-9.134416580200195,-30.29824447631836,70.777099609375,6.639040470123291
14,1.9716899947327164,-0.0015424773531089594,-53.494449615478516,-10.812948226928711,-30.267436981201172,63.229740142822266,2.508826494216919
15,1.9701475173796075,-0.0014648617269912426,-50.17842483520508,-5.753326892852783,-30.562931060791016,73.78943634033203,2.9356908798217773
16,1.9686826556526162,-0.002044839156008744,-48.40926742553711,-1.6723400354385376,-29.72300148010254,76.6079330444336,8.043712615966797
17,1.9666378164966074,-0.0029877432364976077,-48.70177459716797,-3.640596628189087,-28.956995010375977,80.826904296875,13.076751708984375
18,1.9636500732601099,-0.0025881945890194316,-44.4085807800293,-7.849217891693115,-29.061128616333008,63.852718353271484,10.08668041229248
19,1.9610618786710905,-0.0017436225078354363,-50.21682357788086,-8.439241409301758,-29.99469566345215,75.50910186767578,9.810150146484375
20,1.9593182561632552,-0.0027979371157435874,-48.19165802001953,-7.695624828338623,-30.49047088623047,84.79438018798828,18.650463104248047
21,1.9565203190475116,-0.0008926296827537163,-54.00812911987305,-10.776432037353516,-29.934009552001953,74.71290588378906,1.0767613649368286
22,1.955627689364758,-0.002261667471271703,-48.43679428100586,1.5901552438735962,-29.116418838500977,87.87969970703125,15.247547149658203
23,1.9533660218934863,-0.00262957744875438,-47.502174377441406,-0.1067737564444542,-29.32481575012207,87.05364990234375,18.24161148071289
24,1.950736444444732,-0.0012131753281681124,-50.57393264770508,-7.747175693511963,-30.522539138793945,84.40387725830078,4.1291608810424805
25,1.9495232691165638,-0.003334138365227372,-54.02459716796875,-10.302611351013184,-30.14559555053711,69.8947982788086,5.081582069396973
26,1.9461891307513364,-0.002460263722134608,-54.783409118652344,-9.870468139648438,-31.204059600830078,70.26043701171875,6.915830612182617
27,1.9437288670292017,-0.0036290167879430455,-49.798763275146484,-6.056001663208008,-29.757083892822266,63.87702941894531,19.419029235839844
28,1.9400998502412585,-0.002005681649780681,-48.38035202026367,-8.645075798034668,-32.25965881347656,57.626461029052734,11.394105911254883
29,1.9380941685914779,-0.0017192455914052072,-47.42514419555664,-4.518009662628174,-30.021480560302734,78.67771911621094,7.451490879058838
30,1.9363749230000726,-0.0017237066294077952,-47.041908264160156,5.1021575927734375,-30.22688102722168,72.1142578125,4.095730781555176
31,1.9346512163706648,-0.0022682802848851655,-54.949066162109375,6.100491523742676,-30.903400421142578,85.428466796875,11.221817016601562
32,1.9323829360857796,-0.0015923421491371797,-49.054710388183594,-6.598221778869629,-29.62408447265625,60.24563217163086,2.892657518386841
33,1.9307905939366423,-0.0015666864852678568,-53.17647171020508,-12.708240509033203,-31.290475845336914,63.826805114746094,5.776534080505371
34,1.9292239074513744,-0.0018651032192824964,-51.950401306152344,-5.0064215660095215,-30.702896118164062,88.53638458251953,15.296661376953125
35,1.927358804232092,-0.0023472486951345226,-50.497589111328125,-5.517822265625,-29.975215911865234,80.56756591796875,5.931704044342041
36,1.9250115555369574,-0.0019248476489568355,-45.9636116027832,-3.4709312915802,-29.262977600097656,66.73690795898438,3.081939458847046
37,1.9230867078880005,-0.0018152147220719269,-47.60631561279297,1.7370904684066772,-31.750478744506836,67.72232055664062,2.727708339691162
38,1.9212714931659285,-0.004126522175912211,-47.79061508178711,3.9774129390716553,-30.0545654296875,68.25382995605469,9.12475872039795
39,1.9171449709900164,-0.0016831249907545908,-55.16169738769531,-7.279275894165039,-30.86626434326172,67.6478042602539,8.718827247619629
