n_anneal,min,mean
16,2.4894592525193104e-06,0.270840481833443
32,3.5941507103842696e-08,0.19569501557969604
64,6.048247589429678e-07,0.1341671747574149
128,1.7759105930270636e-07,0.09234066621366877
256,8.824275765650924e-07,0.06529827648519704
512,2.0019758517619834e-08,0.041445070797747396
1024,1.2282033790000924e-07,0.024506319232809326
2048,2.3039090635279535e-08,0.017262379271268946
