n_anneal,min,mean
16,0.0009088827957488554,0.5087158308500654
32,0.00028127688656742755,0.38252067534225165
64,4.4997107703004247e-05,0.2909419140140004
128,0.00018408108037659687,0.22217822885911387
256,0.00044732827179361223,0.1662158710419248
512,0.00022656238144747043,0.12590476716954013
1024,0.0003531248251369412,0.09468255725201669
2048,0.0,0.07491037061379391
