iteration,Temperature,DeltaT,minE,maxE,meanE,varE,ESS
0,2.0,-0.19721196163249954,28.375932693481445,37.26531982421875,33.196529388427734,3.006547212600708,121.52063751220703
1,1.8027880383675003,-0.17761645009476093,29.730663299560547,38.07001495361328,33.02054214477539,3.230036735534668,121.63247680664062
2,1.6251715882727393,-0.13405197369153435,27.245147705078125,38.24535369873047,32.729156494140625,3.7553062438964844,118.11019134521484
3,1.491119614581205,-0.10079215150732938,28.460054397583008,38.131404876708984,32.75072479248047,3.6204497814178467,116.62490844726562
4,1.3903274630738756,-0.09507231861889931,28.737821578979492,38.76472473144531,32.6848030090332,3.87302827835083,114.45885467529297
5,1.2952551444549762,-0.049085391386879784,27.02103614807129,37.36457061767578,32.50200271606445,3.4984045028686523,113.37645721435547
6,1.2461697530680964,-0.028682302456858936,26.78892707824707,38.07996368408203,32.25680923461914,2.9410810470581055,110.2129135131836
7,1.2174874506112374,-0.04776869579900395,27.49207305908203,36.223758697509766,32.207969665527344,2.8752920627593994,110.28569030761719
8,1.1697187548122334,-0.07471180256773789,27.86485481262207,37.18488693237305,32.14453887939453,3.2307324409484863,109.80945587158203
9,1.0950069522444956,-0.06645168386088006,27.494585037231445,36.72069549560547,32.03515625,3.115438461303711,109.74436950683594
10,1.0285552683836157,-0.03118017377751579,27.59981346130371,36.17301559448242,31.800594329833984,2.786656379699707,105.30363464355469
11,0.9973750946060999,-0.02049527640462793,27.15241241455078,35.681514739990234,31.656993865966797,3.486959218978882,103.45809936523438
12,0.976879818201472,-0.012373562177057177,26.622907638549805,35.85017776489258,31.729461669921875,4.3185296058654785,103.83335876464844
13,0.9645062560244148,-0.04946445688142367,26.853897094726562,36.45271301269531,31.48409652709961,3.495044469833374,109.16764068603516
14,0.9150417991429911,-0.024876583918717304,26.35012435913086,36.46675109863281,31.391223907470703,3.90775990486145,94.74593353271484
15,0.8901652152242738,-0.022226410186017065,25.170303344726562,34.770790100097656,31.003049850463867,3.0872812271118164,104.13461303710938
16,0.8679388050382568,-0.013776394943184769,26.302658081054688,36.23809814453125,31.109844207763672,4.020017623901367,97.20346069335938
17,0.8541624100950721,-0.013156128812979761,25.87668800354004,35.7108039855957,31.04138946533203,3.386962890625,82.66584014892578
18,0.8410062812820923,-0.008382335870603955,26.43902587890625,34.77457046508789,30.99925994873047,2.936187505722046,79.72667694091797
19,0.8326239454114883,-0.010839604435886354,26.458520889282227,35.18712615966797,30.881805419921875,2.896721839904785,101.24165344238281
20,0.8217843409756019,-0.011887591389744432,25.560945510864258,34.760162353515625,30.995281219482422,3.3989171981811523,96.73037719726562
21,0.8098967495858576,-0.010110058003292021,26.28953742980957,34.6262092590332,30.690994262695312,3.890493392944336,94.1828384399414
22,0.7997866915825655,-0.008130701237081673,26.364290237426758,35.2601432800293,30.88180923461914,3.027926445007324,80.5157241821289
23,0.7916559903454838,-0.007795894458236977,26.046171188354492,36.585636138916016,31.01922607421875,4.1504106521606445,89.89264678955078
24,0.7838600958872468,-0.02466364725952385,26.088029861450195,35.56059646606445,30.89547348022461,3.606003761291504,92.4587631225586
25,0.759196448627723,-0.008173182818106074,26.18616485595703,35.3920783996582,30.495468139648438,3.632150650024414,66.20680236816406
26,0.7510232658096169,-0.01083372208180518,25.820728302001953,35.3487663269043,30.529376983642578,3.7872495651245117,88.98197937011719
27,0.7401895437278116,-0.007376017589088631,25.25238609313965,36.14547348022461,30.423179626464844,3.832871913909912,91.58867645263672
28,0.732813526138723,-0.03249438733414096,26.246564865112305,34.84458923339844,30.29094123840332,2.743744134902954,96.79064178466797
29,0.700319138804582,-0.02578367734046888,25.227331161499023,35.26078796386719,30.057340621948242,3.2840957641601562,97.57461547851562
30,0.674535461464113,-0.0035430293150750035,24.81220054626465,35.2935791015625,30.274311065673828,3.292116641998291,65.67814636230469
31,0.670992432149038,-0.009867099809377744,25.147361755371094,33.8746452331543,30.001482009887695,3.4157485961914062,68.980712890625
32,0.6611253323396603,-0.006229457474043131,24.918325424194336,34.4141960144043,29.82146453857422,3.991745710372925,66.14202880859375
