n_anneal,min,mean
16,12.383313242105077,17.105754876285292
32,9.778325357472143,12.907280045352447
64,8.049351342600023,10.33276924641482
128,7.008770754834874,8.066179077796917
256,6.662035412039096,7.562925387619073
512,6.571312798191051,6.747030937124729
1024,6.5176857264766666,6.555103526367547
2048,6.5176857264766666,6.536508251223225
