n_anneal,min,mean
16,19.658705216014518,24.406197674982568
32,20.20272873121634,24.034455231779383
64,25.206064720599823,27.849367915359032
128,25.699821622949386,28.914366977305903
256,25.12191867998041,25.836438447935183
512,10.225150829859492,19.668443868069783
1024,9.110718056518799,11.327075235174723
2048,7.314291514905664,7.513098015463827
