n_anneal,min,mean
16,26.451328103759778,34.817386589676104
32,25.453206586589648,33.863023065405365
64,24.00808242915957,31.663566600218736
128,19.895437894179377,27.3365548764803
256,13.817661220740934,19.561564444720332
