n_anneal,min,mean
16,7.3267940242481036,11.162318452017738
32,8.378757548818175,11.489828471412473
64,9.286511992402211,12.867890334244038
128,8.478326459898398,11.151954335812064
256,6.9363812835368215,8.568241001178972
512,6.594443082446242,7.278280497994771
1024,6.589024055948936,6.616833433155373
2048,6.5176857264766666,6.521817079988547
