n_anneal,min,mean
16,27.15831290547699,34.82541810303697
32,26.172759448817967,34.79956471711327
64,22.196041505635897,29.929736522644518
128,13.292103822744165,17.903064378163112
256,10.239781589218452,13.335302147655778
512,7.527555110715273,9.598528758233464
1024,6.914990032241512,8.435968257164813
2048,6.525574540228387,6.733486106682525
