n_anneal,min,mean
16,26.9263379932206,34.81434998446598
32,26.327616692469242,34.70580654160171
64,22.06051126381767,29.228681639006687
128,12.953078258856646,18.00693128387649
256,9.692967648030283,13.333797354619671
512,7.7067741565134025,9.858853965313099
1024,6.901535402993463,8.164832980958588
2048,6.570323807281628,6.9536645691386285
