n_anneal,min,mean
16,6.469087669107915,7.544606276504544
32,6.465149928674904,7.541947756580279
64,6.469087669107915,7.4385619806633025
128,6.469087669107915,7.373097864986059
256,6.524219940696467,6.965545099523948
512,6.6690133470273345,6.83001127779793
1024,6.533897583837097,6.774396678416368
2048,6.5176857264766666,6.540291125868846
