n_anneal,min,mean
16,7.737202429797587,11.933249172719066
32,7.847146265697075,12.360809047181618
64,7.808135849368405,12.130554288690048
128,7.6016770210522,11.856634433773023
256,6.85399991391713,9.056032349922623
512,6.6267874309296815,6.829194256931383
1024,6.662986609058479,6.6708401239409225
2048,6.662986609058479,6.663488255224099
