n_anneal,min,mean
16,6.4651499286749035,7.842984971879291
32,6.4651499286749035,7.883327288760417
64,6.4651499286749035,7.951031343820824
128,6.4651499286749035,8.091379147802913
256,6.4651499286749035,8.370956409236724
512,6.4651499286749035,8.720257845761251
1024,6.4651499286749035,7.989186053798662
2048,6.773776016909943,6.810188323393435
