n_anneal,min,mean
16,26.6032553042934,34.8257406675809
32,26.976293749244014,34.75752853267989
64,10.714407281673948,14.154222893046052
128,8.75781198528249,11.109443962528026
256,8.138417744835913,11.458888319873063
512,8.281773729160218,9.696578463634285
1024,8.629372059896143,9.980584245980154
2048,9.146880676456917,12.061218129911731
