n_anneal,min,mean
16,8.30754762489817,12.648083306711039
32,7.969992901280644,11.262407873130048
64,7.372701613460861,10.242881857030184
128,7.838464783183545,10.370189561623228
256,9.285159412887438,12.828691050223812
512,9.379846387088786,12.489454710381052
1024,7.539266039704261,8.35460105839153
2048,6.552269715743865,6.603720759821551
