n_anneal,min,mean
16,21.402732554953296,28.29939445654022
32,9.920826733720219,14.102634700889674
64,8.364520367440274,10.626107928463384
128,7.048177401660238,8.649671818979744
256,6.812954186778729,7.293425118959103
512,6.517685726476667,6.640876962924401
1024,6.5176857264766666,6.559168030429163
2048,6.419847087049407,6.432715401541021
