n_anneal,min,mean
16,6.564583311009424,8.89976102894238
32,6.469087669107915,8.294107196513457
64,6.472678434361127,8.51509217469581
128,6.472678434361127,8.429667035487793
256,6.616320407514226,7.797223127285215
512,9.361331076421342,12.775259638504153
1024,7.957684006719746,10.231034453398626
2048,6.534524681234382,6.651897930410445
