n_anneal,min,mean
16,20.867454338302363,22.39800355013434
32,12.263099043251529,14.547329230144642
64,15.609228770216955,18.37739510391076
128,27.539760689714385,30.54856491201585
256,22.756154060063203,24.309927500443695
512,11.018555673231972,20.60843325954774
1024,22.535736211547853,27.767811495701054
2048,7.707562387560693,8.313581690184945
