n_anneal,min,mean
16,20.799796883781923,27.887356425853863
32,11.39390808838731,15.7267693023581
64,8.247739026041055,10.722057261745382
128,7.021282786842667,8.393294163101658
256,6.7311658817070725,7.592038030927183
512,6.605726346152792,6.687858497953003
1024,6.5176857264766666,6.598693313689297
2048,6.419847087049407,6.431269352115055
