n_anneal,min,mean
16,20.053035691318094,22.31457789103389
32,24.80548835093327,27.153179165472707
64,22.863620628518316,28.282726291594184
128,13.019031004733597,17.621897364091893
256,30.440443995963584,32.44318052898906
512,8.285076227601696,10.592297041802931
1024,7.313195063721967,9.147946034606202
2048,7.222379588972111,8.908273634270161
