n_anneal,min,mean
16,2.618143123411798e-07,0.2604438754706525
32,1.4324279744570845e-06,0.19321715141020357
64,4.2973112213129383e-07,0.1419279049051887
128,1.746280398062794e-07,0.10466481050755339
256,9.132482218232596e-07,0.07473415558135199
512,3.388905167600598e-08,0.04919245990387522
1024,2.6440709421926556e-07,0.030646362675209926
2048,9.984858206912861e-08,0.019002284755816667
