n_anneal,min,mean
16,2.6671439146142006e-06,0.25917886409297886
32,1.1131618866677684e-06,0.16462918986777697
64,2.860344906485679e-06,0.12886527990401753
128,2.2459210742287183e-06,0.10512388460204636
256,1.9379846194489403e-07,0.0709352908080858
512,9.659796620375971e-07,0.07127264480319195
1024,2.3233508894549004e-08,0.04978345914807458
2048,1.4000716164197513e-06,0.044196574260194965
