n_anneal,min,mean
16,0.0007617546751088611,0.6125427937020012
32,0.0006553889879121755,0.44209314075931627
64,0.0006553889879121755,0.33238754682325267
128,0.00032952561521959467,0.279035733852552
256,0.0006097494515802104,0.22605826163636156
512,0.0003147754432921701,0.19101816367626379
1024,0.00035259040458068824,0.1699947994671156
2048,0.00031577678851579805,0.13444205445757285
