n_anneal,min,mean
16,0.05625868432822845,2.517082054880565
32,0.06393878687446275,2.1428658694928107
64,0.04738889809074376,1.7093132851431103
128,0.024772175480129555,1.2070237342597716
256,0.015152981676451738,0.845335817264318
512,0.020941061596808197,0.5826850403264112
1024,0.0,0.46487992823445357
2048,0.0,0.37037619986233583
