n_anneal,min,mean
16,3.050597448712841,4.346903135470697
32,0.0,0.014113643361382877
64,1.2459015894120649,1.2467692505357935
128,0.7551052496918484,0.7551052496917596
256,0.0,0.0010087873403596959
512,0.0,0.00023597039054479296
1024,0.0,-3.552713678800501e-15
2048,0.0,2.9240212787939868e-05
