ng31303
==== Sun 28 Sep 2025 03:42:39 AM EDT | job 50266184 | node ng31303 ====
model= instance= sa_anneal=
SLURM_JOB_GPUS=1
CUDA_VISIBLE_DEVICES=0
0, GPU-1a287f03-a0ae-a34e-0169-62ebbbd530c8, NVIDIA A100-SXM4-40GB
=== KL-controlled VCA (IG-2) start ===
[cfg] T0=2  T_min=0.001  delta_kl=1.000e-02  mode=fo+so  inner_steps=10  w_clip=1000000.0  B_est=128  B_train=128
[0000] T=2 -> 1.9724  ΔT=-2.761e-02  (FO=-2.761e-02, SO=-3.370e-01) | E_p: mean=35.1798 min=30.3467 max=39.188 | E_π̂=33.7308  ΔÊ=1.449  Var_π̂=2.81844  ζ̂=0.176152 | ESS=32.4 (25.3%)  S≈204.518 -> 204.975 | F(λ;T): -373.856 -> F(λ;T_next): -369.519 | grad_norm≈3.25
[0169] T=0.30175 -> 0.30113  ΔT=-6.212e-04  (FO=-6.212e-04, SO=-6.373e-03) | E_p: mean=24.4052 min=19.3069 max=28.3859 | E_π̂=22.9395  ΔÊ=1.46568  Var_π̂=4.08295  ζ̂=492.46 | ESS=21.9 (17.1%)  S≈188.018 -> 187.004 | F(λ;T): -32.3299 -> F(λ;T_next): -32.2794 | grad_norm≈2.12
[0170] T=0.30113 -> 0.29729  ΔT=-3.843e-03  (FO=-3.843e-03, SO=-7.198e-03) | E_p: mean=24.3534 min=20.2002 max=28.0799 | E_π̂=24.1175  ΔÊ=0.235947  Var_π̂=3.1741  ζ̂=386.009 | ESS=27.8 (21.8%)  S≈188.007 -> 187.477 | F(λ;T): -32.2613 -> F(λ;T_next): -31.5196 | grad_norm≈3.25
[0171] T=0.29729 -> 0.29596  ΔT=-1.332e-03  (FO=-1.332e-03, SO=-6.690e-03) | E_p: mean=24.104 min=20.2411 max=28.0817 | E_π̂=23.4403  ΔÊ=0.663612  Var_π̂=3.49084  ζ̂=446.911 | ESS=21.6 (16.9%)  S≈187.149 -> 187.157 | F(λ;T): -31.5331 -> F(λ;T_next): -31.2554 | grad_norm≈3.2
[0172] T=0.29596 -> 0.29492  ΔT=-1.039e-03  (FO=-1.039e-03, SO=-1.237e-02) | E_p: mean=23.663 min=19.8591 max=27.7414 | E_π̂=22.8201  ΔÊ=0.842884  Var_π̂=1.00265  ζ̂=130.689 | ESS=2.2 (1.7%)  S≈185.958 -> 186.493 | F(λ;T): -31.3724 -> F(λ;T_next): -31.1329 | grad_norm≈2.63
[WARN] Low ESS at step 172: ESS=2.2 (1.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0173] T=0.29492 -> 0.29311  ΔT=-1.807e-03  (FO=-1.807e-03, SO=-8.810e-03) | E_p: mean=24.0055 min=20.6583 max=28.3519 | E_π̂=23.5242  ΔÊ=0.481216  Var_π̂=1.94937  ζ̂=257.689 | ESS=19.2 (15.0%)  S≈187.102 -> 186.663 | F(λ;T): -31.174 -> F(λ;T_next): -30.8157 | grad_norm≈2.59
[0174] T=0.29311 -> 0.2918  ΔT=-1.306e-03  (FO=-1.306e-03, SO=-6.891e-03) | E_p: mean=23.9082 min=19.2601 max=28.6957 | E_π̂=23.2502  ΔÊ=0.658014  Var_π̂=3.10842  ζ̂=421.133 | ESS=19.7 (15.4%)  S≈186.683 -> 187.161 | F(λ;T): -30.8104 -> F(λ;T_next): -30.5165 | grad_norm≈3.07
[0175] T=0.2918 -> 0.29037  ΔT=-1.433e-03  (FO=-1.433e-03, SO=-8.888e-03) | E_p: mean=24.0576 min=19.6483 max=28.0768 | E_π̂=23.4636  ΔÊ=0.594028  Var_π̂=1.83551  ζ̂=253.159 | ESS=23.3 (18.2%)  S≈187.197 -> 186.77 | F(λ;T): -30.5671 -> F(λ;T_next): -30.2512 | grad_norm≈2.46
[0176] T=0.29037 -> 0.2891  ΔT=-1.267e-03  (FO=-1.267e-03, SO=-7.955e-03) | E_p: mean=23.8991 min=20.6757 max=29.2213 | E_π̂=23.2336  ΔÊ=0.665581  Var_π̂=2.247  ζ̂=316.077 | ESS=31.4 (24.6%)  S≈186.726 -> 187.286 | F(λ;T): -30.3205 -> F(λ;T_next): -30.0605 | grad_norm≈2.37
[0177] T=0.2891 -> 0.28834  ΔT=-7.644e-04  (FO=-7.644e-04, SO=-7.468e-03) | E_p: mean=23.6689 min=20.0786 max=28.3419 | E_π̂=22.5755  ΔÊ=1.09346  Var_π̂=2.50541  ζ̂=358.644 | ESS=15.6 (12.2%)  S≈186.288 -> 186.977 | F(λ;T): -30.1875 -> F(λ;T_next): -29.8909 | grad_norm≈2.36
[0178] T=0.28834 -> 0.28749  ΔT=-8.537e-04  (FO=-8.537e-04, SO=-5.874e-03) | E_p: mean=24.0599 min=17.5226 max=27.9709 | E_π̂=23.086  ΔÊ=0.973848  Var_π̂=4.00684  ζ̂=579.678 | ESS=37.5 (29.3%)  S≈187.12 -> 185.726 | F(λ;T): -29.8941 -> F(λ;T_next): -29.7932 | grad_norm≈2.59
[0179] T=0.28749 -> 0.28486  ΔT=-2.628e-03  (FO=-2.628e-03, SO=-7.604e-03) | E_p: mean=23.764 min=19.9932 max=27.7911 | E_π̂=23.4495  ΔÊ=0.314499  Var_π̂=2.36271  ζ̂=345.896 | ESS=37.3 (29.1%)  S≈186.066 -> 186.116 | F(λ;T): -29.7273 -> F(λ;T_next): -29.2026 | grad_norm≈3.17
[0180] T=0.28486 -> 0.28393  ΔT=-9.313e-04  (FO=-9.313e-04, SO=-7.986e-03) | E_p: mean=23.71 min=19.5433 max=27.2327 | E_π̂=22.8387  ΔÊ=0.871277  Var_π̂=2.06473  ζ̂=313.582 | ESS=24.7 (19.3%)  S≈185.726 -> 186.301 | F(λ;T): -29.1955 -> F(λ;T_next): -29.1052 | grad_norm≈3.29
[0181] T=0.28393 -> 0.27705  ΔT=-6.874e-03  (FO=-inf, SO=-6.874e-03) | E_p: mean=23.6064 min=20.0883 max=28.1838 | E_π̂=23.896  ΔÊ=0  Var_π̂=2.75026  ζ̂=423.205 | ESS=34.4 (26.9%)  S≈185.543 -> 185.117 | F(λ;T): -29.0742 -> F(λ;T_next): -27.8178 | grad_norm≈3.53
[0182] T=0.27705 -> 0.27581  ΔT=-1.237e-03  (FO=-1.237e-03, SO=-6.411e-03) | E_p: mean=23.4737 min=18.0826 max=27.3832 | E_π̂=22.8532  ΔÊ=0.620502  Var_π̂=2.86697  ζ̂=486.607 | ESS=38.0 (29.7%)  S≈185.182 -> 184.861 | F(λ;T): -27.8313 -> F(λ;T_next): -27.538 | grad_norm≈2.93
[0183] T=0.27581 -> 0.27519  ΔT=-6.210e-04  (FO=-6.210e-04, SO=-5.807e-03) | E_p: mean=23.2525 min=18.34 max=27.1427 | E_π̂=22.0274  ΔÊ=1.22504  Var_π̂=3.43273  ζ̂=593.156 | ESS=25.5 (20.0%)  S≈184.319 -> 184.785 | F(λ;T): -27.5853 -> F(λ;T_next): -27.536 | grad_norm≈4.18
[0184] T=0.27519 -> 0.27423  ΔT=-9.684e-04  (FO=-9.684e-04, SO=-5.944e-03) | E_p: mean=23.4032 min=18.3231 max=29.2773 | E_π̂=22.6211  ΔÊ=0.782045  Var_π̂=3.24626  ζ̂=566.016 | ESS=20.1 (15.7%)  S≈184.953 -> 184.585 | F(λ;T): -27.4947 -> F(λ;T_next): -27.2745 | grad_norm≈2.58
[0185] T=0.27423 -> 0.27229  ΔT=-1.936e-03  (FO=-1.936e-03, SO=-7.370e-03) | E_p: mean=23.5659 min=20.2342 max=28.9117 | E_π̂=23.1774  ΔÊ=0.388523  Var_π̂=2.0822  ζ̂=368.207 | ESS=23.0 (17.9%)  S≈185.669 -> 184.311 | F(λ;T): -27.3493 -> F(λ;T_next): -26.9809 | grad_norm≈2.24
[0186] T=0.27229 -> 0.27138  ΔT=-9.077e-04  (FO=-9.077e-04, SO=-8.927e-03) | E_p: mean=23.284 min=20.2494 max=26.631 | E_π̂=22.4672  ΔÊ=0.816839  Var_π̂=1.3796  ζ̂=250.972 | ESS=12.5 (9.8%)  S≈184.459 -> 184.715 | F(λ;T): -26.9423 -> F(λ;T_next): -26.7978 | grad_norm≈2.47
[WARN] Low ESS at step 186: ESS=12.5 (9.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0187] T=0.27138 -> 0.27045  ΔT=-9.336e-04  (FO=-9.336e-04, SO=-6.520e-03) | E_p: mean=23.4537 min=19.4633 max=28.4829 | E_π̂=22.6649  ΔÊ=0.788832  Var_π̂=2.55193  ζ̂=470.481 | ESS=12.3 (9.6%)  S≈185.155 -> 183.973 | F(λ;T): -26.7941 -> F(λ;T_next): -26.6086 | grad_norm≈2.17
[WARN] Low ESS at step 187: ESS=12.3 (9.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0188] T=0.27045 -> 0.26884  ΔT=-1.613e-03  (FO=-1.613e-03, SO=-5.823e-03) | E_p: mean=22.9137 min=19.1201 max=26.9358 | E_π̂=22.4602  ΔÊ=0.453468  Var_π̂=3.15554  ζ̂=589.839 | ESS=19.9 (15.5%)  S≈182.995 -> 183.591 | F(λ;T): -26.577 -> F(λ;T_next): -26.3637 | grad_norm≈2.5
[0189] T=0.26884 -> 0.26811  ΔT=-7.252e-04  (FO=-7.252e-04, SO=-5.960e-03) | E_p: mean=23.2335 min=19.4297 max=28.4095 | E_π̂=22.2369  ΔÊ=0.996576  Var_π̂=2.94109  ζ̂=563.068 | ESS=20.6 (16.1%)  S≈184.462 -> 183.511 | F(λ;T): -26.3564 -> F(λ;T_next): -26.2221 | grad_norm≈2.25
[0190] T=0.26811 -> 0.26592  ΔT=-2.190e-03  (FO=-2.190e-03, SO=-5.628e-03) | E_p: mean=23.3286 min=20.2249 max=26.5725 | E_π̂=23.0004  ΔÊ=0.328259  Var_π̂=3.26233  ζ̂=631.354 | ESS=24.3 (19.0%)  S≈184.669 -> 183.555 | F(λ;T): -26.1831 -> F(λ;T_next): -25.8628 | grad_norm≈3.2
[0191] T=0.26592 -> 0.26446  ΔT=-1.457e-03  (FO=-1.457e-03, SO=-6.626e-03) | E_p: mean=22.8999 min=19.5135 max=27.4002 | E_π̂=22.4145  ΔÊ=0.485382  Var_π̂=2.27761  ζ̂=455.483 | ESS=16.0 (12.5%)  S≈183.067 -> 184.04 | F(λ;T): -25.7815 -> F(λ;T_next): -25.4957 | grad_norm≈2.69
[0192] T=0.26446 -> 0.26366  ΔT=-7.997e-04  (FO=-7.997e-04, SO=-6.102e-03) | E_p: mean=23.0031 min=19.0383 max=27.1742 | E_π̂=22.1285  ΔÊ=0.874626  Var_π̂=2.62749  ζ̂=537.127 | ESS=25.2 (19.7%)  S≈183.651 -> 182.511 | F(λ;T): -25.5659 -> F(λ;T_next): -25.4309 | grad_norm≈2.19
[0193] T=0.26366 -> 0.262  ΔT=-1.666e-03  (FO=-1.666e-03, SO=-5.012e-03) | E_p: mean=22.7336 min=18.8289 max=26.6748 | E_π̂=22.3162  ΔÊ=0.417343  Var_π̂=3.84826  ζ̂=796.27 | ESS=23.6 (18.4%)  S≈182.356 -> 182.628 | F(λ;T): -25.3473 -> F(λ;T_next): -25.0497 | grad_norm≈2.39
[0194] T=0.262 -> 0.26071  ΔT=-1.286e-03  (FO=-1.286e-03, SO=-7.696e-03) | E_p: mean=22.7361 min=19.2054 max=27.5293 | E_π̂=22.2023  ΔÊ=0.533831  Var_π̂=1.59092  ζ̂=337.64 | ESS=11.3 (8.8%)  S≈182.469 -> 183.301 | F(λ;T): -25.0705 -> F(λ;T_next): -24.7752 | grad_norm≈2.27
[WARN] Low ESS at step 194: ESS=11.3 (8.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0195] T=0.26071 -> 0.25965  ΔT=-1.061e-03  (FO=-1.061e-03, SO=-7.117e-03) | E_p: mean=22.9664 min=19.1049 max=28.5155 | E_π̂=22.3256  ΔÊ=0.640755  Var_π̂=1.82434  ζ̂=394.873 | ESS=24.8 (19.4%)  S≈183.491 -> 181.971 | F(λ;T): -24.8719 -> F(λ;T_next): -24.6948 | grad_norm≈4.02
[0196] T=0.25965 -> 0.25821  ΔT=-1.445e-03  (FO=-1.445e-03, SO=-6.150e-03) | E_p: mean=22.7246 min=17.5943 max=28.4569 | E_π̂=22.2578  ΔÊ=0.466719  Var_π̂=2.40349  ζ̂=528.782 | ESS=9.0 (7.0%)  S≈182.487 -> 182.493 | F(λ;T): -24.6584 -> F(λ;T_next): -24.3955 | grad_norm≈2.26
[WARN] Low ESS at step 196: ESS=9.0 (7.0% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0197] T=0.25821 -> 0.25736  ΔT=-8.451e-04  (FO=-8.451e-04, SO=-7.587e-03) | E_p: mean=22.6822 min=19.1857 max=26.2033 | E_π̂=21.8933  ΔÊ=0.788937  Var_π̂=1.54459  ζ̂=347.488 | ESS=26.9 (21.0%)  S≈182.355 -> 180.101 | F(λ;T): -24.4031 -> F(λ;T_next): -24.2799 | grad_norm≈2.35
[0198] T=0.25736 -> 0.25104  ΔT=-6.318e-03  (FO=-7.764e-03, SO=-6.318e-03) | E_p: mean=22.3526 min=18.5435 max=27.2331 | E_π̂=22.2673  ΔÊ=0.0853157  Var_π̂=2.19801  ζ̂=501.016 | ESS=9.4 (7.4%)  S≈180.852 -> 183.266 | F(λ;T): -24.1918 -> F(λ;T_next): -23.0399 | grad_norm≈3.31
[WARN] Low ESS at step 198: ESS=9.4 (7.4% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0199] T=0.25104 -> 0.2505  ΔT=-5.469e-04  (FO=-5.469e-04, SO=-5.770e-03) | E_p: mean=23.0716 min=19.6614 max=27.6687 | E_π̂=21.9193  ΔÊ=1.15238  Var_π̂=2.38637  ζ̂=600.813 | ESS=24.3 (19.0%)  S≈183.607 -> 181.206 | F(λ;T): -23.0219 -> F(λ;T_next): -22.9927 | grad_norm≈2.61
[0200] T=0.2505 -> 0.24989  ΔT=-6.091e-04  (FO=-6.091e-04, SO=-5.390e-03) | E_p: mean=22.4215 min=18.8466 max=27.2922 | E_π̂=21.3913  ΔÊ=1.0302  Var_π̂=2.71095  ζ̂=688.511 | ESS=12.9 (10.1%)  S≈181.175 -> 180.375 | F(λ;T): -22.9624 -> F(λ;T_next): -22.9305 | grad_norm≈2.5
[0201] T=0.24989 -> 0.24878  ΔT=-1.111e-03  (FO=-1.111e-03, SO=-4.361e-03) | E_p: mean=22.3722 min=17.3205 max=26.7742 | E_π̂=21.8099  ΔÊ=0.56225  Var_π̂=4.10145  ζ̂=1051.86 | ESS=31.0 (24.2%)  S≈180.883 -> 179.254 | F(λ;T): -22.8284 -> F(λ;T_next): -22.6409 | grad_norm≈5
[0202] T=0.24878 -> 0.24197  ΔT=-6.808e-03  (FO=-6.808e-03, SO=-6.885e-03) | E_p: mean=22.0568 min=18.8822 max=25.7052 | E_π̂=21.9659  ΔÊ=0.0909138  Var_π̂=1.61615  ζ̂=421.928 | ESS=15.7 (12.3%)  S≈179.624 -> 178.082 | F(λ;T): -22.6296 -> F(λ;T_next): -21.479 | grad_norm≈3.66
[0203] T=0.24197 -> 0.2398  ΔT=-2.171e-03  (FO=-2.171e-03, SO=-4.951e-03) | E_p: mean=22.0745 min=17.487 max=25.927 | E_π̂=21.8048  ΔÊ=0.269703  Var_π̂=2.79663  ζ̂=815.811 | ESS=27.2 (21.3%)  S≈180.006 -> 179.063 | F(λ;T): -21.4815 -> F(λ;T_next): -21.0773 | grad_norm≈3.16
[0204] T=0.2398 -> 0.23915  ΔT=-6.447e-04  (FO=-6.447e-04, SO=-5.015e-03) | E_p: mean=21.8968 min=17.6457 max=24.5492 | E_π̂=21.0048  ΔÊ=0.891991  Var_π̂=2.62942  ζ̂=795.191 | ESS=26.0 (20.3%)  S≈179.397 -> 179.438 | F(λ;T): -21.1225 -> F(λ;T_next): -20.9156 | grad_norm≈2.4
[0205] T=0.23915 -> 0.23871  ΔT=-4.434e-04  (FO=-4.434e-04, SO=-4.180e-03) | E_p: mean=21.8671 min=17.4426 max=27.1012 | E_π̂=20.5772  ΔÊ=1.28986  Var_π̂=3.74422  ζ̂=1144.59 | ESS=16.2 (12.6%)  S≈179.265 -> 179.584 | F(λ;T): -21.005 -> F(λ;T_next): -20.8833 | grad_norm≈2.34
[0206] T=0.23871 -> 0.23718  ΔT=-1.532e-03  (FO=-1.532e-03, SO=-5.176e-03) | E_p: mean=21.8083 min=17.267 max=26.1955 | E_π̂=21.4362  ΔÊ=0.372017  Var_π̂=2.42366  ζ̂=746.418 | ESS=13.4 (10.5%)  S≈178.868 -> 177.097 | F(λ;T): -20.8894 -> F(λ;T_next): -20.6367 | grad_norm≈2.96
[0207] T=0.23718 -> 0.23567  ΔT=-1.511e-03  (FO=-1.511e-03, SO=-5.780e-03) | E_p: mean=21.5239 min=17.3852 max=25.201 | E_π̂=21.1516  ΔÊ=0.372318  Var_π̂=1.89469  ζ̂=598.731 | ESS=20.8 (16.2%)  S≈177.533 -> 177.819 | F(λ;T): -20.5832 -> F(λ;T_next): -20.3304 | grad_norm≈3.33
[0208] T=0.23567 -> 0.23526  ΔT=-4.050e-04  (FO=-4.050e-04, SO=-6.097e-03) | E_p: mean=21.4365 min=17.7402 max=25.1816 | E_π̂=20.065  ΔÊ=1.37146  Var_π̂=1.65975  ζ̂=538.072 | ESS=11.1 (8.6%)  S≈177.206 -> 178.348 | F(λ;T): -20.3253 -> F(λ;T_next): -20.2965 | grad_norm≈3.34
[WARN] Low ESS at step 208: ESS=11.1 (8.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0209] T=0.23526 -> 0.23436  ΔT=-9.037e-04  (FO=-9.037e-04, SO=-5.582e-03) | E_p: mean=21.7585 min=18.4837 max=26.3082 | E_π̂=21.146  ΔÊ=0.612495  Var_π̂=1.96661  ζ̂=641.952 | ESS=18.9 (14.8%)  S≈178.446 -> 178.366 | F(λ;T): -20.2234 -> F(λ;T_next): -20.0264 | grad_norm≈2.92
[0210] T=0.23436 -> 0.23316  ΔT=-1.199e-03  (FO=-1.199e-03, SO=-5.854e-03) | E_p: mean=21.6397 min=18.1812 max=26.7925 | E_π̂=21.1815  ΔÊ=0.458187  Var_π̂=1.76042  ζ̂=583.56 | ESS=31.2 (24.4%)  S≈178.002 -> 177.338 | F(λ;T): -20.0768 -> F(λ;T_next): -19.8833 | grad_norm≈2.17
[0211] T=0.23316 -> 0.22904  ΔT=-4.122e-03  (FO=-4.122e-03, SO=-6.062e-03) | E_p: mean=21.8051 min=16.6144 max=25.3772 | E_π̂=21.6732  ΔÊ=0.131884  Var_π̂=1.60859  ζ̂=544.28 | ESS=8.6 (6.7%)  S≈178.444 -> 177.832 | F(λ;T): -19.8011 -> F(λ;T_next): -19.177 | grad_norm≈3.29
[WARN] Low ESS at step 211: ESS=8.6 (6.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0212] T=0.22904 -> 0.22858  ΔT=-4.559e-04  (FO=-4.559e-04, SO=-5.675e-03) | E_p: mean=21.4495 min=17.9206 max=24.8843 | E_π̂=20.2989  ΔÊ=1.15065  Var_π̂=1.709  ζ̂=621.02 | ESS=15.0 (11.7%)  S≈177.383 -> 177.248 | F(λ;T): -19.178 -> F(λ;T_next): -19.0485 | grad_norm≈2.89
[0213] T=0.22858 -> 0.22788  ΔT=-7.073e-04  (FO=-7.073e-04, SO=-7.499e-03) | E_p: mean=21.3784 min=17.9231 max=26.1475 | E_π̂=20.6397  ΔÊ=0.738708  Var_π̂=0.970969  ζ̂=355.657 | ESS=12.7 (9.9%)  S≈177.055 -> 174.597 | F(λ;T): -19.0933 -> F(λ;T_next): -18.911 | grad_norm≈4.53
[WARN] Low ESS at step 213: ESS=12.7 (9.9% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0214] T=0.22788 -> 0.22757  ΔT=-3.041e-04  (FO=-3.041e-04, SO=-4.647e-03) | E_p: mean=21.3211 min=17.7205 max=26.58 | E_π̂=19.6133  ΔÊ=1.70784  Var_π̂=2.497  ζ̂=926.036 | ESS=14.7 (11.5%)  S≈176.582 -> 177.447 | F(λ;T): -18.9175 -> F(λ;T_next): -18.8557 | grad_norm≈2.92
[0215] T=0.22757 -> 0.22677  ΔT=-8.061e-04  (FO=-8.061e-04, SO=-5.924e-03) | E_p: mean=21.3364 min=18.0892 max=25.7513 | E_π̂=20.6939  ΔÊ=0.642471  Var_π̂=1.52835  ζ̂=569.838 | ESS=13.8 (10.8%)  S≈176.989 -> 175.298 | F(λ;T): -18.9412 -> F(λ;T_next): -18.7801 | grad_norm≈2.81
[0216] T=0.22677 -> 0.22648  ΔT=-2.872e-04  (FO=-2.872e-04, SO=-4.543e-03) | E_p: mean=21.1873 min=17.7795 max=25.6759 | E_π̂=19.3967  ΔÊ=1.79061  Var_π̂=2.56244  ζ̂=969.051 | ESS=4.5 (3.5%)  S≈176.487 -> 176.765 | F(λ;T): -18.834 -> F(λ;T_next): -18.7358 | grad_norm≈2.58
[WARN] Low ESS at step 216: ESS=4.5 (3.5% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0217] T=0.22648 -> 0.22467  ΔT=-1.812e-03  (FO=-1.812e-03, SO=-4.600e-03) | E_p: mean=21.2048 min=18.0641 max=26.2489 | E_π̂=20.9217  ΔÊ=0.283108  Var_π̂=2.48716  ζ̂=945.363 | ESS=22.0 (17.2%)  S≈176.383 -> 174.594 | F(λ;T): -18.7421 -> F(λ;T_next): -18.3529 | grad_norm≈2.95
[0218] T=0.22467 -> 0.22404  ΔT=-6.271e-04  (FO=-6.271e-04, SO=-1.130e-02) | E_p: mean=20.8256 min=18.0797 max=24.5823 | E_π̂=20.0208  ΔÊ=0.804853  Var_π̂=0.399201  ζ̂=156.689 | ESS=1.5 (1.2%)  S≈174.529 -> 175.726 | F(λ;T): -18.3852 -> F(λ;T_next): -18.268 | grad_norm≈2.55
[WARN] Low ESS at step 218: ESS=1.5 (1.2% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0219] T=0.22404 -> 0.22327  ΔT=-7.728e-04  (FO=-7.728e-04, SO=-5.722e-03) | E_p: mean=21.0225 min=17.9141 max=24.5221 | E_π̂=20.373  ΔÊ=0.649487  Var_π̂=1.53902  ζ̂=610.867 | ESS=17.2 (13.5%)  S≈175.411 -> 176.799 | F(λ;T): -18.2765 -> F(λ;T_next): -18.1745 | grad_norm≈3.27
[0220] T=0.22327 -> 0.22201  ΔT=-1.253e-03  (FO=-1.253e-03, SO=-6.012e-03) | E_p: mean=21.399 min=17.8817 max=24.6258 | E_π̂=21.0011  ΔÊ=0.397978  Var_π̂=1.37502  ζ̂=553.368 | ESS=4.5 (3.5%)  S≈177.049 -> 176.105 | F(λ;T): -18.13 -> F(λ;T_next): -17.9549 | grad_norm≈2.61
[WARN] Low ESS at step 220: ESS=4.5 (3.5% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0221] T=0.22201 -> 0.2215  ΔT=-5.109e-04  (FO=-5.109e-04, SO=-4.033e-03) | E_p: mean=21.2422 min=16.0842 max=25.1805 | E_π̂=20.2773  ΔÊ=0.964825  Var_π̂=2.98787  ζ̂=1229.82 | ESS=14.0 (10.9%)  S≈176.733 -> 175.313 | F(λ;T): -17.9951 -> F(λ;T_next): -17.8534 | grad_norm≈4.13
[0222] T=0.2215 -> 0.22088  ΔT=-6.189e-04  (FO=-6.189e-04, SO=-5.290e-03) | E_p: mean=21.1389 min=18.1658 max=25.0769 | E_π̂=20.3461  ΔÊ=0.792814  Var_π̂=1.72043  ζ̂=714.688 | ESS=24.1 (18.8%)  S≈175.919 -> 175.789 | F(λ;T): -17.8277 -> F(λ;T_next): -17.729 | grad_norm≈3.28
[0223] T=0.22088 -> 0.22039  ΔT=-4.906e-04  (FO=-4.906e-04, SO=-4.992e-03) | E_p: mean=21.2848 min=16.8441 max=25.3763 | E_π̂=20.2902  ΔÊ=0.994547  Var_π̂=1.91015  ζ̂=802.435 | ESS=6.9 (5.4%)  S≈176.545 -> 175.144 | F(λ;T): -17.7112 -> F(λ;T_next): -17.6233 | grad_norm≈2.67
[WARN] Low ESS at step 223: ESS=6.9 (5.4% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0224] T=0.22039 -> 0.22006  ΔT=-3.345e-04  (FO=-3.345e-04, SO=-3.759e-03) | E_p: mean=21.4304 min=16.8479 max=24.9929 | E_π̂=19.9784  ΔÊ=1.45208  Var_π̂=3.3401  ζ̂=1415.67 | ESS=10.5 (8.2%)  S≈176.946 -> 173.555 | F(λ;T): -17.5673 -> F(λ;T_next): -17.5903 | grad_norm≈3.15
[WARN] Low ESS at step 224: ESS=10.5 (8.2% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0225] T=0.22006 -> 0.2195  ΔT=-5.633e-04  (FO=-5.633e-04, SO=-3.199e-03) | E_p: mean=20.5202 min=16.0224 max=25.4006 | E_π̂=19.6606  ΔÊ=0.859619  Var_π̂=4.58193  ζ̂=1953.85 | ESS=22.1 (17.2%)  S≈173.333 -> 175.971 | F(λ;T): -17.6233 -> F(λ;T_next): -17.4759 | grad_norm≈2.33
[0226] T=0.2195 -> 0.21761  ΔT=-1.886e-03  (FO=-1.886e-03, SO=-4.632e-03) | E_p: mean=20.9674 min=17.419 max=25.1656 | E_π̂=20.7119  ΔÊ=0.255409  Var_π̂=2.16329  ζ̂=931.987 | ESS=19.6 (15.3%)  S≈175.347 -> 174.103 | F(λ;T): -17.5206 -> F(λ;T_next): -17.12 | grad_norm≈3.57
[0227] T=0.21761 -> 0.21668  ΔT=-9.250e-04  (FO=-9.250e-04, SO=-4.786e-03) | E_p: mean=20.8447 min=16.8983 max=24.6349 | E_π̂=20.3328  ΔÊ=0.51194  Var_π̂=1.95787  ζ̂=873.116 | ESS=7.6 (5.9%)  S≈174.594 -> 174.011 | F(λ;T): -17.1486 -> F(λ;T_next): -16.9724 | grad_norm≈2.51
[WARN] Low ESS at step 227: ESS=7.6 (5.9% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0228] T=0.21668 -> 0.21625  ΔT=-4.312e-04  (FO=-4.312e-04, SO=-5.375e-03) | E_p: mean=20.5397 min=16.4641 max=24.4575 | E_π̂=19.4509  ΔÊ=1.08885  Var_π̂=1.52591  ζ̂=692.179 | ESS=15.5 (12.1%)  S≈173.49 -> 174.145 | F(λ;T): -17.0529 -> F(λ;T_next): -16.96 | grad_norm≈4.75
[0229] T=0.21625 -> 0.21543  ΔT=-8.193e-04  (FO=-8.193e-04, SO=-4.414e-03) | E_p: mean=20.7275 min=17.6958 max=24.7241 | E_π̂=20.1567  ΔÊ=0.570826  Var_π̂=2.24519  ζ̂=1026.6 | ESS=13.9 (10.9%)  S≈174.088 -> 173.495 | F(λ;T): -16.9195 -> F(λ;T_next): -16.7177 | grad_norm≈5.17
[0230] T=0.21543 -> 0.21479  ΔT=-6.442e-04  (FO=-6.442e-04, SO=-5.275e-03) | E_p: mean=20.5106 min=17.2265 max=23.2039 | E_π̂=19.7901  ΔÊ=0.720442  Var_π̂=1.54814  ζ̂=718.708 | ESS=16.3 (12.7%)  S≈173.01 -> 172.781 | F(λ;T): -16.7617 -> F(λ;T_next): -16.7462 | grad_norm≈2.08
[0231] T=0.21479 -> 0.21382  ΔT=-9.665e-04  (FO=-9.665e-04, SO=-3.981e-03) | E_p: mean=20.5334 min=16.3915 max=25.441 | E_π̂=20.0561  ΔÊ=0.477354  Var_π̂=2.68575  ζ̂=1261.86 | ESS=22.8 (17.8%)  S≈173.401 -> 174.783 | F(λ;T): -16.7114 -> F(λ;T_next): -16.5307 | grad_norm≈4.59
